,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
group street,0.704,0.704,0.704,0.0,0.704,0.704
group street mask,0.704,0.704,0.704,0.0,0.704,0.704
grow people,,,,,,
guess believe,,,,,,
guess believe realize,,,,,,
guiuliani speak,,,,,,
gun protect,0.704,0.704,0.704,0.704,0.0,0.704
gun protect president,0.704,0.704,0.704,0.704,0.0,0.704
guy biden,0.0,0.704,0.704,0.704,0.704,0.704
guy biden win,0.0,0.704,0.704,0.704,0.704,0.704
guy bind,,,,,,
guy bind thousand,,,,,,
guy election,,,,,,
guy election night,,,,,,
guy insane,,,,,,
guy love,0.0,0.704,0.704,0.704,0.704,0.704
guy love project,0.0,0.704,0.704,0.704,0.704,0.704
guy low,,,,,,
guy low make,,,,,,
guy sign,,,,,,
guy sign language,,,,,,
guy suck,0.0,0.704,0.704,0.704,0.704,0.704
guy think,0.0,0.704,0.704,0.704,0.704,0.704
guy think biden,0.0,0.704,0.704,0.704,0.704,0.704
guy trash,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
guy trash arizonas,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
haaa biden,0.0,0.704,0.704,0.704,0.704,0.704
haaa biden turkey,0.0,0.704,0.704,0.704,0.704,0.704
hahaha hahaha,,,,,,
hahaha hahaha hahaha,,,,,,
hahaha time,,,,,,
hahaha time arizona,,,,,,
hahahaha hahahaha,,,,,,
hahahahaha trump,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
hahahahaha trump lose,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
hahahahahahaa biden,0.704,0.704,0.704,0.0,0.704,0.704
hahahahahahaa biden voter,0.704,0.704,0.704,0.0,0.704,0.704
hahahahahahaah trump,,,,,,
hahahahahahaah trump turkey,,,,,,
hair brain,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
hair brain question,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
hair resemble,,,,,,
hair resemble turkey,,,,,,
half believe,,,,,,
half believe president,,,,,,
hallelujah hallelujah,,,,,,
hallelujah hallelujah hallelujah,,,,,,
hallelujah hallelujah thunderous,,,,,,
hallelujah thunderous,,,,,,
hallelujah thunderous speech,,,,,,
hand complacency,,,,,,
hand complacency yoy,,,,,,
hand posting,0.0,0.704,0.704,0.704,0.704,0.704
hand posting comment,0.0,0.704,0.704,0.704,0.704,0.704
hand puppet,,,,,,
hand remember,,,,,,
hand remember kuwaiti,,,,,,
hand trust,,,,,,
hand trust plan,,,,,,
handle governmental,,,,,,
handle governmental authority,,,,,,
hang gallow,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
hang treason,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
happen country,0.704,0.704,0.704,0.0,0.704,0.704
happen different,,,,,,
happen different able,,,,,,
happen philadelphia,,,,,,
happen smooth,,,,,,
happen smooth trump,,,,,,
happy bad,,,,,,
happy bad time,,,,,,
happy holiday,,,,,,
happy interesting,,,,,,
happy thanksgiving,,,,,,
happy thanksgiving best,,,,,,
happy thanksgiving thank,,,,,,
happy tucson,,,,,,
happy tucson arizona,,,,,,
happy yo,,,,,,
happy yo oh,,,,,,
hard convince,0.704,0.704,0.704,0.0,0.704,0.704
hard convince people,0.704,0.704,0.704,0.0,0.704,0.704
hard hear,,,,,,
hard president,0.704,0.704,0.704,0.0,0.704,0.704
hard president trump,0.704,0.704,0.704,0.0,0.704,0.704
harris kelly,,,,,,
harris kelly wins,,,,,,
harris president,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
harvest time,,,,,,
hat trump,,,,,,
hate america,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
hate bully,0.0,0.704,0.704,0.704,0.704,0.704
hate bully dicrtators,0.0,0.704,0.704,0.704,0.704,0.704
hate corruptocrat,,,,,,
hate corruptocrat hope,,,,,,
hate don,0.704,0.0,0.704,0.704,0.704,0.704
hate don agree,0.704,0.0,0.704,0.704,0.704,0.704
hate libtart,,,,,,
hate love,,,,,,
hate love freedom,,,,,,
hate trump,0.0,0.704,0.704,0.704,0.704,0.704
hate trump supporter,,,,,,
hater really,,,,,,
hater really love,,,,,,
head prison,0.0,0.704,0.704,0.704,0.704,0.704
health nwo,,,,,,
health nwo crime,,,,,,
hear arizona,,,,,,
hear overturn,,,,,,
hear prayer,,,,,,
hear prayer biden,,,,,,
hear right,,,,,,
hear right harvest,,,,,,
hear thanksgiving,0.704,0.704,0.704,0.0,0.704,0.704
hear thanksgiving people,0.704,0.704,0.704,0.0,0.704,0.704
hearing gon,,,,,,
hearing gon na,,,,,,
hearing know,,,,,,
hearing know want,,,,,,
hearing ntd,,,,,,
hearing ntd channel,,,,,,
hearing right,,,,,,
hearing trump2020,,,,,,
hearing trump2020 elbowcough,,,,,,
hearing wake,,,,,,
hearing wake watch,,,,,,
heart attack,0.0,0.704,0.704,0.704,0.704,0.704
heart attack trump,0.0,0.704,0.704,0.704,0.704,0.704
heart jfk,,,,,,
heaven send,0.0,0.704,0.704,0.704,0.704,0.704
hell 80,,,,,,
hell 80 million,,,,,,
hell wear,0.0,0.704,0.704,0.704,0.704,0.704
hell wear tee,0.0,0.704,0.704,0.704,0.704,0.704
hell wrong,,,,,,
hell wrong people,,,,,,
hellloooo usa,,,,,,
hellloooo usa people,,,,,,
hello blm,0.0,0.704,0.704,0.704,0.704,0.704
hello dictatorship,0.704,0.704,0.704,0.0,0.704,0.704
help account,0.704,0.704,0.704,0.0,0.704,0.704
help account textnow,0.704,0.704,0.704,0.0,0.704,0.704
help cuommo,0.704,0.704,0.704,0.0,0.704,0.704
help cuommo let,0.704,0.704,0.704,0.0,0.704,0.704
help deep,0.704,0.704,0.704,0.0,0.704,0.704
help deep state,0.704,0.704,0.704,0.0,0.704,0.704
help thankyou,,,,,,
help thankyou trump,,,,,,
heres chance,,,,,,
hero john,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
hero john mccain,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
hey fox,,,,,,
hey fox people,,,,,,
hide barack,,,,,,
hide barack obama,,,,,,
hide child,0.0,0.704,0.704,0.704,0.704,0.704
hide war,,,,,,
hide war fight,,,,,,
high school,0.2694125126761958,0.6052866259760656,0.14192744777405547,0.7989658591927786,0.6052866259760656,0.2694125126761958
high school degree,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
high school people,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
hike taxi,,,,,,
hike taxi really,,,,,,
hilarious just,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
hilarious just look,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
hold accountable,,,,,,
hold accountable action,,,,,,
hold fast,,,,,,
hold hear,,,,,,
hold hear arizona,,,,,,
hold seriously,,,,,,
hold seriously vote,,,,,,
holland trump,,,,,,
home socialism,,,,,,
home socialism send,,,,,,
hope catch,,,,,,
hope catch matter,,,,,,
hope conspire,,,,,,
hope conspire cheat,,,,,,
hope count,,,,,,
hope count vote,,,,,,
hope pardon,,,,,,
hope pardon creepy,,,,,,
hope trump,,,,,,
hope trump expose,,,,,,
hope turkeys,0.0,0.704,0.704,0.704,0.704,0.704
hope turkeys ghislane,0.0,0.704,0.704,0.704,0.704,0.704
hopefully reporter,,,,,,
hopefully reporter let,,,,,,
host big,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
host big loser,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
house desapear,,,,,,
house desapear memory,,,,,,
house lmao,,,,,,
house president,,,,,,
house president trump,,,,,,
house year,,,,,,
house year trump,,,,,,
hub favorite,,,,,,
hub favorite line,,,,,,
hurry apparently,,,,,,
hurry apparently obvious,,,,,,
hurt play,0.0,0.704,0.704,0.704,0.704,0.704
hurt play dog,0.0,0.704,0.704,0.704,0.704,0.704
hypocrisy elect,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
hypocrisy elect official,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
idiot accept,0.704,0.704,0.704,0.704,0.704,0.0
idiot sign,0.0,0.704,0.704,0.704,0.704,0.704
idiot sign bunch,0.0,0.704,0.704,0.704,0.704,0.704
il ce,,,,,,
il ce passe,,,,,,
illegal vote,,,,,,
illegally subvert,,,,,,
illegally subvert people,,,,,,
im happy,,,,,,
im happy tucson,,,,,,
im iowa,0.704,0.704,0.704,0.0,0.704,0.704
im iowa boss,0.704,0.704,0.704,0.0,0.704,0.704
imagine time,,,,,,
impeach biden,,,,,,
impeach office,,,,,,
impeach office loves,,,,,,
inauguration day,,,,,,
include bash,,,,,,
include bash politician,,,,,,
india discriminate,,,,,,
india discriminate perpetuity,,,,,,
inflatable tube,0.0,0.704,0.704,0.704,0.704,0.704
inflatable tube man,0.0,0.704,0.704,0.704,0.704,0.704
information come,0.704,0.704,0.704,0.0,0.704,0.704
ingor people,,,,,,
ingor people think,,,,,,
ink blow,,,,,,
ink blow away,,,,,,
instant treason,,,,,,
instant treason dare,,,,,,
instead actually,,,,,,
instead actually hand,,,,,,
instead traceability,,,,,,
instead traceability joke,,,,,,
insurrection act,,,,,,
interview 60,,,,,,
interview 60 minute,,,,,,
iowa boss,0.704,0.704,0.704,0.0,0.704,0.704
iowa boss prez,0.704,0.704,0.704,0.0,0.704,0.704
iowa love,,,,,,
iowa love potus,,,,,,
iowa turkey,,,,,,
iowa turkey perfect,,,,,,
iraqis throw,,,,,,
iraqis throw baby,,,,,,
irregularity elections,0.704,0.704,0.704,0.0,0.704,0.704
irregularity elections night,0.704,0.704,0.704,0.0,0.704,0.704
island biden,0.704,0.704,0.704,0.0,0.704,0.704
island biden time,0.704,0.704,0.704,0.0,0.704,0.704
israel trump,,,,,,
itegraty hearing,,,,,,
itegraty hearing wake,,,,,,
ivanka beautiful,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
ivanka beautiful kamala,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
jail entire,0.704,0.0,0.704,0.704,0.704,0.704
jail entire left,0.704,0.0,0.704,0.704,0.704,0.704
jail right,0.704,0.0,0.704,0.704,0.704,0.704
jan 20,,,,,,
january kelly,,,,,,
january kelly prove,,,,,,
jerryjame trust,,,,,,
jerryjame trust person,,,,,,
jesus christ,,,,,,
jesus christ come,,,,,,
jesus christ leader,,,,,,
jesus christ savior,,,,,,
jesus christ saviour,,,,,,
jesus mike,,,,,,
jesus mike check,,,,,,
jim funny,,,,,,
job biden,0.704,0.704,0.704,0.0,0.704,0.704
job biden voters,0.704,0.704,0.704,0.0,0.704,0.704
joe 47,,,,,,
joe 47 year,,,,,,
joe biden,0.12487982574290808,0.7926638356375505,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.4103036364236828
joe biden brain,0.0,0.704,0.704,0.704,0.704,0.704
joe biden celebration,0.704,0.704,0.704,0.0,0.704,0.704
joe biden lose,,,,,,
joe biden oh,0.0,0.704,0.704,0.704,0.704,0.704
joe biden saviour,,,,,,
joe biden sleep,0.0,0.704,0.704,0.704,0.704,0.704
joe biden smart,0.704,0.0,0.704,0.704,0.704,0.704
joe biden turkey,0.0,0.704,0.704,0.704,0.704,0.704
joe frauden,0.0,0.704,0.704,0.704,0.704,0.704
joe frauden biden,0.0,0.704,0.704,0.704,0.704,0.704
joe hahahahahaha,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
joe liar,,,,,,
joe liar trump,,,,,,
joe officially,0.704,0.704,0.704,0.0,0.704,0.704
joe officially usher,0.704,0.704,0.704,0.0,0.704,0.704
joe pardon,,,,,,
joe pardon donald,,,,,,
joe sell,0.704,0.704,0.704,0.0,0.704,0.704
joe sell usa,0.704,0.704,0.704,0.0,0.704,0.704
joe shame,,,,,,
joe sleepy,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
joe sleepy joe,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
joe steal,0.704,0.704,0.704,0.0,0.704,0.704
joe steal election,0.704,0.704,0.704,0.0,0.704,0.704
joey bidet,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
john mccain,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
john mccain know,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
john mccain smile,,,,,,
john trump,,,,,,
john trump year,,,,,,
joke funny,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
joke funny turkey,0.4103036364236828,0.4103036364236828,0.4103036364236828,0.12487982574290808,0.4103036364236828,0.7926638356375505
joke know,,,,,,
jones break,,,,,,
jones break time,,,,,,
julius paris,,,,,,
just begun,,,,,,
just bush,0.704,0.704,0.704,0.0,0.704,0.704
just bush clinton,0.704,0.704,0.704,0.0,0.704,0.704
just commit,,,,,,
just commit perjure,,,,,,
just concede,,,,,,
just enjoy,,,,,,
just enjoy moment,,,,,,
just look,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
just look trump,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
just make,0.704,0.0,0.704,0.704,0.704,0.704
just make sh,0.704,0.0,0.704,0.704,0.704,0.704
just pardon,,,,,,
just rats,0.0,0.704,0.704,0.704,0.704,0.704
just rats come,0.0,0.704,0.704,0.704,0.704,0.704
just sansa,,,,,,
just sansa say,,,,,,
just sign,,,,,,
just sign divorce,,,,,,
just sit,,,,,,
just sit hand,,,,,,
just start,0.704,0.704,0.704,0.704,0.704,0.0
just start brace,0.704,0.704,0.704,0.704,0.704,0.0
just tell,,,,,,
just tell answer,,,,,,
just trump,,,,,,
just trump stay,,,,,,
just turkey,0.0,0.704,0.704,0.704,0.704,0.704
just turkey thing,0.0,0.704,0.704,0.704,0.704,0.704
just want,0.704,0.704,0.704,0.0,0.704,0.704
just want folks,0.704,0.704,0.704,0.0,0.704,0.704
justice come,,,,,,
justify slaughter,,,,,,
justify slaughter million,,,,,,
kamala 2028,,,,,,
kamala 2028 2036,,,,,,
kamala harris,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848
kamala pick,0.704,0.0,0.704,0.704,0.704,0.704
kamala pick base,0.704,0.0,0.704,0.704,0.704,0.704
kamala watch,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
kamala watch america,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
kelly prove,,,,,,
kelly prove lose,,,,,,
kelly wins,,,,,,
khavy vath,,,,,,
khavy vath yup,,,,,,
kick white,0.0,0.704,0.704,0.704,0.704,0.704
kick white house,0.0,0.704,0.704,0.704,0.704,0.704
kill united,,,,,,
kill united states,,,,,,
kind power,,,,,,
kind power spare,,,,,,
kinda sad,,,,,,
kinda sad leave,,,,,,
kneel criminal,,,,,,
kneel criminal exterminate,,,,,,
know barely,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
know barely graduate,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848
know fraudulent,,,,,,
know fraudulent vote,,,,,,
know happen,,,,,,
know happen different,,,,,,
know know,,,,,,
know know truth,,,,,,
know lie,0.0,0.704,0.704,0.704,0.704,0.704
know nt,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
know nt strokin,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
know pay,,,,,,
know pay tab,,,,,,
know respect,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
know respect tell,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
know reverse,,,,,,
know trump,,,,,,
know trump win,,,,,,
know truth,,,,,,
know want,,,,,,
know want ingor,,,,,,
know wrong,,,,,,
korea usa,,,,,,
korea usa right,,,,,,
korean april,,,,,,
korean april 15,,,,,,
kraken powell,,,,,,
kreb interview,,,,,,
kreb interview 60,,,,,,
kuwaiti ambassador,,,,,,
kuwaiti ambassador daughter,,,,,,
lady god,,,,,,
lady god bless,,,,,,
lady melania,,,,,,
lady melania president,,,,,,
lady melania trump,,,,,,
lady sound,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
lady sound bratty,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
lady wonderful,,,,,,
lady wonderful family,,,,,,
lame excuse,,,,,,
lame excuse democrats,,,,,,
landslide vote,,,,,,
landslide vote know,,,,,,
language entertaining,,,,,,
laptop matter,0.704,0.704,0.704,0.0,0.704,0.704
large talon,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
late party,,,,,,
latino asian,,,,,,
latino asian vote,,,,,,
law just,0.704,0.704,0.704,0.0,0.704,0.704
law just want,0.704,0.704,0.704,0.0,0.704,0.704
law order,,,,,,
law rebellion,,,,,,
law rebellion duty,,,,,,
law team,,,,,,
law team come,,,,,,
lawsuit katie,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
le damage,,,,,,
lead nation,,,,,,
lead nation exactly,,,,,,
leader afraid,,,,,,
leader afraid china,,,,,,
leader country,,,,,,
leader country strive,,,,,,
leader miss,,,,,,
leader miss directed,,,,,,
leader unfortunate,,,,,,
leader unfortunate americans,,,,,,
leader xi,0.704,0.704,0.704,0.0,0.704,0.704
leader xi pleased,0.704,0.704,0.704,0.0,0.704,0.704
learn hahahahahhahahahaha,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
learn learn,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
learn learn hahahahahhahahahaha,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
leave building,0.704,0.0,0.704,0.704,0.704,0.704
leave office,,,,,,
leave office trump,,,,,,
leave right,,,,,,
leave right paradigm,,,,,,
leave right team,,,,,,
leave russia,,,,,,
leave russia need,,,,,,
leave store,0.704,0.704,0.704,0.0,0.704,0.704
leave swamp,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
leave swamp corrupt,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
