,Direct Harassment,Hate Speech,Sexual Harassment,Trolling,Others,Toxic
trump biden,0.0,0.704,0.704,0.704,0.704,0.704
trump big,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump big number,,,,,,
trump bitch,0.704,0.704,0.704,0.704,0.704,0.0
trump black,0.704,0.0,0.704,0.704,0.704,0.704
trump boo,,,,,,
trump boo biden,,,,,,
trump boom,,,,,,
trump bos,,,,,,
trump brazil,,,,,,
trump brazil need,,,,,,
trump bring,,,,,,
trump bring triad,,,,,,
trump brown,,,,,,
trump brown vote,,,,,,
trump butler,0.704,0.704,0.704,0.0,0.704,0.704
trump california,,,,,,
trump campaign,0.704,0.704,0.0,0.704,0.704,0.704
trump canada,,,,,,
trump card,,,,,,
trump care,,,,,,
trump care business,,,,,,
trump cheat,,,,,,
trump china,0.40178766311618047,0.7892821792064089,0.40178766311618047,0.40178766311618047,0.24198153056802077,0.24198153056802077
trump choose,,,,,,
trump climb,,,,,,
trump climb solsbury,,,,,,
trump come,,,,,,
trump communism,,,,,,
trump communist,,,,,,
trump country,,,,,,
trump crowd,,,,,,
trump dance,,,,,,
trump day,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.5501142545045465
trump deliver,,,,,,
trump democrats,,,,,,
trump die,,,,,,
trump drain,,,,,,
trump drain swamp,,,,,,
trump dumb,0.07048399691021993,0.3530568618495133,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.5501142545045465
trump dynasty,,,,,,
trump earn,,,,,,
trump economic,,,,,,
trump economic prosperity,,,,,,
trump elbowcough,,,,,,
trump elect,,,,,,
trump elect tomorrow,,,,,,
trump end,0.704,0.0,0.704,0.704,0.704,0.704
trump energy,,,,,,
trump face,,,,,,
trump face jailbird,,,,,,
trump family,,,,,,
trump fight,,,,,,
trump fights,,,,,,
trump florida,,,,,,
trump forever,,,,,,
trump forever ðÿ,,,,,,
trump freedom,0.704,0.704,0.704,0.0,0.704,0.704
trump freedom biden,0.704,0.704,0.704,0.0,0.704,0.704
trump future,,,,,,
trump garbage,0.704,0.704,0.704,0.704,0.704,0.0
trump gay,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump glorify,,,,,,
trump glorify magnify,,,,,,
trump goat,,,,,,
trump god,0.704,0.704,0.704,0.0,0.704,0.704
trump god bless,,,,,,
trump god choose,,,,,,
trump gods,,,,,,
trump gods golden,,,,,,
trump golden,,,,,,
trump gon,,,,,,
trump gon na,,,,,,
trump gonna,,,,,,
trump good,,,,,,
trump gop,,,,,,
trump great,,,,,,
trump great president,,,,,,
trump haha,,,,,,
trump hair,,,,,,
trump hat,,,,,,
trump hate,0.704,0.704,0.704,0.704,0.0,0.704
trump heavenly,,,,,,
trump heavenly leader,,,,,,
trump help,0.704,0.704,0.704,0.704,0.704,0.0
trump hero,,,,,,
trump hold,,,,,,
trump home,,,,,,
trump hope,,,,,,
trump house,,,,,,
trump idiot,,,,,,
trump important,,,,,,
trump include,,,,,,
trump iran,,,,,,
trump italy,,,,,,
trump james,,,,,,
trump james 2020,,,,,,
trump jesus,,,,,,
trump job,,,,,,
trump jobs,,,,,,
trump john,,,,,,
trump john james,,,,,,
trump jr,,,,,,
trump jr 2024,,,,,,
trump jr candace,,,,,,
trump just,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump kick,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.1778078083562211
trump kill,,,,,,
trump know,,,,,,
trump landslide,,,,,,
trump landslide 2020,,,,,,
trump landslide incoming,,,,,,
trump landslide victory,,,,,,
trump landslide vote,,,,,,
trump latinos,,,,,,
trump laura,,,,,,
trump laura loomer,,,,,,
trump law,,,,,,
trump law order,,,,,,
trump lead,,,,,,
trump lead amã,,,,,,
trump leave,,,,,,
trump lebanese,,,,,,
trump lebanese christian,,,,,,
trump let,,,,,,
trump lie,,,,,,
trump lives,,,,,,
trump lord,,,,,,
trump lose,0.704,0.0,0.704,0.704,0.704,0.704
trump lose election,,,,,,
trump lose freedom,,,,,,
trump lose people,0.704,0.0,0.704,0.704,0.704,0.704
trump love,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump love like,,,,,,
trump love people,,,,,,
trump love president,,,,,,
trump love trump,,,,,,
trump love vote,,,,,,
trump loves,0.704,0.704,0.704,0.0,0.704,0.704
trump loves america,0.704,0.704,0.704,0.0,0.704,0.704
trump low,,,,,,
trump machine,,,,,,
trump mafia,,,,,,
trump maga,,,,,,
trump maga 2020,,,,,,
trump maga law,,,,,,
trump maga2020,,,,,,
trump maga2020 florida,,,,,,
trump magic,,,,,,
trump magic wand,,,,,,
trump make,,,,,,
trump make america,,,,,,
trump man,,,,,,
trump mean,,,,,,
trump mean vote,,,,,,
trump merci,,,,,,
trump merci mister,,,,,,
trump merveilleux,,,,,,
trump mi,,,,,,
trump mi vote,,,,,,
trump michigan,,,,,,
trump michigan america,,,,,,
trump michigan maga,,,,,,
trump michigan pennsylvania,,,,,,
trump mike,,,,,,
trump mike pence,,,,,,
trump momentum,,,,,,
trump nation,,,,,,
trump need,,,,,,
trump need year,,,,,,
trump november,,,,,,
trump november 3rd,,,,,,
trump nt,,,,,,
trump nt win,,,,,,
trump office,0.704,0.704,0.704,0.0,0.704,0.704
trump overdrive,,,,,,
trump pay,,,,,,
trump pay taxi,,,,,,
trump peace,,,,,,
trump pen,,,,,,
trump pence,0.43385766067017734,0.8019087881019875,0.27796339331848685,0.15020042233101136,0.27796339331848685,0.8019087881019875
trump pence 20,,,,,,
trump pence 2020,0.0,0.704,0.704,0.704,0.704,0.704
trump pence 2q2q,,,,,,
trump pence america,,,,,,
trump pence best,,,,,,
trump pence fight,,,,,,
trump pence good,,,,,,
trump pence james,,,,,,
trump pence maga,,,,,,
trump pence perfect,,,,,,
trump pence red,,,,,,
trump pence republican,,,,,,
trump pence team,,,,,,
trump pence thanksdoc,,,,,,
trump pence vote,,,,,,
trump pence way,,,,,,
trump pence win,,,,,,
trump pence year,,,,,,
trump pence ðÿ,0.704,0.704,0.704,0.704,0.704,0.0
trump pence2020,,,,,,
trump penny,,,,,,
trump penny 2020,,,,,,
trump people,0.704,0.704,0.704,0.704,0.704,0.0
trump people defend,,,,,,
trump people people,,,,,,
trump period,,,,,,
trump person,,,,,,
trump poll,,,,,,
trump power,,,,,,
trump pray,,,,,,
trump pray great,,,,,,
trump president,0.704,0.704,0.704,0.0,0.704,0.704
trump president 2020,,,,,,
trump president 2024,,,,,,
trump president god,,,,,,
trump president thanksdoc,,,,,,
trump president year,,,,,,
trump president ðÿ,,,,,,
trump prison,,,,,,
trump promise,,,,,,
trump promise make,,,,,,
trump prophecy,,,,,,
trump prosperity,,,,,,
trump protect,,,,,,
trump pure,,,,,,
trump racist,0.704,0.0,0.704,0.704,0.704,0.704
trump rally,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.5501142545045465
trump rally biden,,,,,,
trump rally celeberation,,,,,,
trump rally experience,,,,,,
trump rally good,,,,,,
trump rally today,,,,,,
trump real,,,,,,
trump real deal,,,,,,
trump receive,,,,,,
trump receive nobel,,,,,,
trump recognize,,,,,,
trump red,,,,,,
trump red wave,,,,,,
trump reeeeee,,,,,,
trump reelect,,,,,,
trump republican,,,,,,
trump republicans,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211
trump repubs,0.704,0.704,0.704,0.0,0.704,0.704
trump right,,,,,,
trump right border,,,,,,
trump rock,,,,,,
trump rock star,,,,,,
trump round,,,,,,
trump round earth,,,,,,
trump rsbnusa2,,,,,,
trump rsbnusa2 _rsbnusa2,,,,,,
trump run,,,,,,
trump run table,,,,,,
trump safe,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.3530568618495133
trump safe america,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.3530568618495133
trump santa,,,,,,
trump santa cruz,,,,,,
trump save,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump save 2nd,,,,,,
trump save america,,,,,,
trump save country,,,,,,
trump save job,,,,,,
trump save west,,,,,,
trump save world,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.5414697392755848
trump say,0.704,0.0,0.704,0.704,0.704,0.704
trump say jesus,,,,,,
trump schaller,,,,,,
trump schaller vote,,,,,,
trump se,,,,,,
trump se white,,,,,,
trump send,,,,,,
trump sheephead,,,,,,
trump sheephead sewer,,,,,,
trump shit,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211
trump sign,,,,,,
trump socialist,,,,,,
trump space,,,,,,
trump space force,,,,,,
trump spence,,,,,,
trump stand,,,,,,
trump stop,,,,,,
trump strong,,,,,,
trump stupid,0.704,0.0,0.704,0.704,0.704,0.704
trump subscribe,,,,,,
trump subscribe right,,,,,,
trump suck,0.24198153056802077,0.7892821792064089,0.40178766311618047,0.40178766311618047,0.40178766311618047,0.24198153056802077
trump suck trump,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
trump sucks,0.3530568618495133,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.07048399691021993
trump superman,,,,,,
trump supporter,0.5870496397870562,0.11611652351681541,0.40178766311618047,0.40178766311618047,0.40178766311618047,0.5870496397870562
trump tax,,,,,,
trump tax cut,,,,,,
trump teach,,,,,,
trump term,0.704,0.704,0.704,0.0,0.704,0.704
trump texas,,,,,,
trump texas trump,,,,,,
trump thank,,,,,,
trump thank sir,,,,,,
trump thanksdoc,,,,,,
trump thanksdoc thanksdoc,,,,,,
trump time,,,,,,
trump today,,,,,,
trump tomorrow,,,,,,
trump tony,,,,,,
trump tony stark,,,,,,
trump tower,,,,,,
trump train,,,,,,
trump train 2020,,,,,,
trump train baby,,,,,,
trump train comin,,,,,,
trump train rolling,,,,,,
trump trash,0.3530568618495133,0.07048399691021993,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.5501142545045465
trump true,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
trump trump,1.0,0.14192744777405547,0.2694125126761958,0.2694125126761958,1.0,0.42631720794036876
trump trump 2020,,,,,,
trump trump _rsbntrump,,,,,,
trump trump pence,,,,,,
trump trump trump,1.0,0.14192744777405547,0.2694125126761958,0.2694125126761958,1.0,0.42631720794036876
trump trump2020,0.704,0.0,0.704,0.704,0.704,0.704
trump trust,,,,,,
trump truth,,,,,,
trump truth righteousness,,,,,,
trump tsunami,,,,,,
trump unbreakable,,,,,,
trump usa,,,,,,
trump usa biden,,,,,,
trump usa freedom,,,,,,
trump usa trump,,,,,,
trump use,,,,,,
trump vice,,,,,,
trump vice president,,,,,,
trump victory,,,,,,
trump victory vote,,,,,,
trump vote,0.704,0.0,0.704,0.704,0.704,0.704
trump vote americaðÿ,0.704,0.0,0.704,0.704,0.704,0.704
trump vote mexican,,,,,,
trump vote red,,,,,,
trump vote republican,0.704,0.0,0.704,0.704,0.704,0.704
trump vote senate,,,,,,
trump vote socialism,0.704,0.0,0.704,0.704,0.704,0.704
trump vote trump,0.704,0.0,0.704,0.704,0.704,0.704
trump vote trumpâœ,,,,,,
trump vote vote,,,,,,
trump voter,0.7892821792064089,0.24198153056802077,0.40178766311618047,0.24198153056802077,0.40178766311618047,0.40178766311618047
trump vp,,,,,,
trump vp pence,,,,,,
trump vs,,,,,,
trump want,,,,,,
trump warrior,,,,,,
trump wave,,,,,,
trump way,,,,,,
trump white,,,,,,
trump white house,,,,,,
trump white vote,,,,,,
trump win,0.8019087881019875,0.15020042233101136,0.27796339331848685,0.43385766067017734,0.27796339331848685,0.8019087881019875
trump win 2020,0.704,0.0,0.704,0.704,0.704,0.704
trump win america,,,,,,
trump win big,0.704,0.704,0.704,0.704,0.704,0.0
trump win california,,,,,,
trump win election,,,,,,
trump win landslide,,,,,,
trump win michigan,,,,,,
trump win save,,,,,,
trump win tomorrow,,,,,,
trump win vote,,,,,,
trump win win,,,,,,
trump win year,,,,,,
trump winner,,,,,,
trump winning,,,,,,
trump wins,0.704,0.0,0.704,0.704,0.704,0.704
trump won,,,,,,
trump word,,,,,,
trump word deserve,,,,,,
trump work,,,,,,
trump work hard,,,,,,
trump world,0.704,0.0,0.704,0.704,0.704,0.704
trump wow,,,,,,
trump wrong,,,,,,
trump xrp,,,,,,
trump year,0.5501142545045465,0.3530568618495133,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.5501142545045465
trump year thanksdoc,,,,,,
trump years,,,,,,
trump yellow,,,,,,
trump yellow vote,,,,,,
trump yes,,,,,,
trump yt,,,,,,
trump ðÿ,0.704,0.0,0.704,0.704,0.704,0.704
trump ðÿ ªðÿ,,,,,,
trump ðÿ ðÿ,0.704,0.0,0.704,0.704,0.704,0.704
trump ðÿ ƒðÿ,,,,,,
trump ðÿš,,,,,,
trump2020 _rsbnusa,,,,,,
trump2020 god,,,,,,
trump2020 god bless,,,,,,
trump2020 immediately,,,,,,
trump2020 pence2024,,,,,,
trump2020 trump,0.704,0.0,0.704,0.704,0.704,0.704
trump2020 trump2020,,,,,,
trump2020 vote,0.704,0.0,0.704,0.704,0.704,0.704
trump2020 ðÿ,,,,,,
trump2020â ðÿ,,,,,,
trump2020â ðÿ ðÿ,,,,,,
trumpence 2020,,,,,,
trumpidicat ðÿ,,,,,,
trumps election,,,,,,
trumps favor,,,,,,
trumps favor gods,,,,,,
trumps great,0.704,0.704,0.704,0.704,0.704,0.0
trumps great job,0.704,0.704,0.704,0.704,0.704,0.0
trumps haters,,,,,,
trumps rally,,,,,,
trumps salty,,,,,,
trumps salty army,,,,,,
trumpâ ðÿ,,,,,,
trumpâ ðÿ ðÿ,,,,,,
trumpâœ vote,,,,,,
trumpâœ vote jamesâœ,,,,,,
trumpðÿ likeðÿ,,,,,,
trumpðÿ likeðÿ trumpðÿ,,,,,,
trumpðÿ ³â,,,,,,
trumpðÿ ³â ðÿœˆðÿ,,,,,,
trumpðÿ ðÿ,,,,,,
trumpðÿ ðÿ ðÿ,,,,,,
trumpðÿ ˆðÿ,,,,,,
trumpðÿš ðÿš,,,,,,
trumpðÿš ðÿš ðÿš,,,,,,
trust god,,,,,,
trust god brother,,,,,,
trust jesus,,,,,,
trust trump,,,,,,
truth don,,,,,,
truth don tru,,,,,,
truth law,0.704,0.704,0.704,0.0,0.704,0.704
truth law god,0.704,0.704,0.704,0.0,0.704,0.704
truth lie,,,,,,
truth peace,,,,,,
truth preach,,,,,,
truth righteousness,,,,,,
truth righteousness unityðÿ,,,,,,
truth set,,,,,,
truth set free,,,,,,
truth truth,,,,,,
try cheat,,,,,,
try easy,,,,,,
try easy people,,,,,,
try read,,,,,,
try register,0.704,0.0,0.704,0.704,0.704,0.704
try register dead,0.704,0.0,0.704,0.704,0.704,0.704
try steal,0.704,0.0,0.704,0.704,0.704,0.704
try steal election,0.704,0.0,0.704,0.704,0.704,0.704
tsunami 2020,,,,,,
tsunami come,0.0,0.704,0.704,0.704,0.704,0.704
tsunami red,,,,,,
tsunami sonic,,,,,,
tsunami tomorrow,,,,,,
tsunami trump,,,,,,
tsunami trump 2020,,,,,,
tsunami way,,,,,,
tuesday long,,,,,,
tuesday long kamala,,,,,,
tuesday night,,,,,,
tuesday november,0.704,0.0,0.704,0.704,0.704,0.704
turn america,,,,,,
turn america red,,,,,,
turn blue,,,,,,
turn calif,,,,,,
turn calif red,,,,,,
turn california,,,,,,
turn california red,,,,,,
turn country,0.704,0.0,0.704,0.704,0.704,0.704
turn lord,,,,,,
turn lord lord,,,,,,
turn malarkey,,,,,,
turn red,,,,,,
turn red tomorrow,,,,,,
turn state,,,,,,
turn volume,,,,,,
twitter fakebook,,,,,,
twitter predict,,,,,,
twitter predict 315,,,,,,
ty rsbn,,,,,,
type vote,,,,,,
type vote trump,,,,,,
tyrant vote,,,,,,
tyrant vote red,,,,,,
tâ râ,,,,,,
tâ râ uâ,,,,,,
tðÿ rðÿ,,,,,,
tðÿ rðÿ šuðÿ,,,,,,
uh huh,,,,,,
uk australia,,,,,,
uk trump,,,,,,
uk trump vote,,,,,,
ukraine biden,0.704,0.704,0.704,0.704,0.704,0.0
ultimate sacrifice,,,,,,
ultimate sacrifice american,,,,,,
unborn baby,,,,,,
unborn live,,,,,,
unborn live matter,,,,,,
uncanny resemblance,0.704,0.704,0.704,0.0,0.704,0.704
uncanny resemblance hang,0.704,0.704,0.704,0.0,0.704,0.704
uncensored 22,,,,,,
uncensored 22 13,,,,,,
uncle tom,0.704,0.704,0.704,0.0,0.704,0.704
uncover fraud,0.704,0.0,0.704,0.704,0.704,0.704
uncover fraud scheme,0.704,0.0,0.704,0.704,0.704,0.704
undefeated law,,,,,,
undefeated law order,,,,,,
unemployment rate,,,,,,
union member,,,,,,
union member trump,,,,,,
united stand,,,,,,
united state,0.704,0.0,0.704,0.704,0.704,0.704
united states,0.4103036364236828,0.7926638356375505,0.12487982574290808,0.4103036364236828,0.4103036364236828,0.4103036364236828
united states america,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
united states biden,0.704,0.704,0.704,0.704,0.704,0.0
unityðÿ ðÿ,,,,,,
universe trump,,,,,,
unleashed covid,,,,,,
unleashed covid act,,,,,,
unprecedented achievement,,,,,,
unprecedented achievement middle,,,,,,
upgrade xp,,,,,,
upgrade xp law,,,,,,
upper peninsula,,,,,,
upstate ny,,,,,,
ur sleep,,,,,,
ur sleep joe,,,,,,
usa biden,,,,,,
usa biden china,,,,,,
usa entire,,,,,,
usa entire world,,,,,,
usa freedom,,,,,,
usa freedom maga,,,,,,
usa god,,,,,,
usa god bless,,,,,,
usa great,,,,,,
usa kag,0.24198153056802077,0.40178766311618047,0.24198153056802077,0.40178766311618047,0.7892821792064089,0.40178766311618047
usa maga,0.1778078083562211,0.1778078083562211,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.5414697392755848
usa peoples,,,,,,
usa peoples time,,,,,,
usa president,,,,,,
usa president trump,,,,,,
usa stand,,,,,,
usa thanksdoc,,,,,,
usa trump,,,,,,
usa trump 2020,,,,,,
usa trump usa,,,,,,
usa usa,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
usa usa trump,,,,,,
usa usa usa,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
usa vote,,,,,,
usa world,,,,,,
use cyber,,,,,,
use cyber technology,,,,,,
use dirty,,,,,,
use dirty weapon,,,,,,
use dropbox,,,,,,
use dropbox case,,,,,,
use head,,,,,,
use illegal,,,,,,
use radio,,,,,,
use share,,,,,,
use share link,,,,,,
use super,,,,,,
use super chat,,,,,,
use superchat,,,,,,
use trump,,,,,,
useless hump,,,,,,
usðÿœžall alive,,,,,,
ut1ful depl0r,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211
ut1ful depl0r ble,0.5414697392755848,0.5414697392755848,0.5414697392755848,0.1778078083562211,0.5414697392755848,0.1778078083562211
uâ mâ,,,,,,
uâ mâ pâ,,,,,,
vaccine change,,,,,,
vaccine change dna,,,,,,
vaccine come,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059,0.373900966300059
vaccine talk,,,,,,
valley rescue,0.704,0.704,0.704,0.0,0.704,0.704
valley rescue mission,0.704,0.704,0.704,0.0,0.704,0.704
valuable fact,,,,,,
valuable fact mike,,,,,,
van halen,,,,,,
van halen trump,,,,,,
vermont trump,,,,,,
vet trump,,,,,,
veteran trump,,,,,,
veteran trump 2020,,,,,,
veterans trump,,,,,,
vets 1st,,,,,,
vets 1st responder,,,,,,
vets trump,,,,,,
vice pence,,,,,,
vice pres,,,,,,
vice president,0.11611652351681541,0.7892821792064089,0.24198153056802077,0.24198153056802077,0.7892821792064089,0.7892821792064089
vice president love,,,,,,
vice president mike,,,,,,
vice president pence,,,,,,
vicente charles,0.704,0.704,0.704,0.0,0.704,0.704
vicente charles montoya,0.704,0.704,0.704,0.0,0.704,0.704
victory president,,,,,,
victory president trump,,,,,,
victory trump,,,,,,
victory vote,,,,,,
victory year,,,,,,
video sleepy,,,,,,
video sleepy joe,,,,,,
vienna apparent,0.704,0.704,0.704,0.0,0.704,0.704
vienna apparent terror,0.704,0.704,0.704,0.0,0.704,0.704
vienna austria,0.704,0.704,0.704,0.0,0.704,0.704
vienna austria killed,,,,,,
vienna austria religion,0.704,0.704,0.704,0.0,0.704,0.704
vienna austrian,,,,,,
vienna burning,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.3530568618495133
vienna burning vote,0.5501142545045465,0.07048399691021993,0.5501142545045465,0.5501142545045465,0.5501142545045465,0.3530568618495133
