,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
mark owens love,,,,,,,,,,,,
mark owens politic,,,,,,,,,,,,
mark owens seriously,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
mark owens super,,,,,,,,,,,,
mark owens ya,,,,,,,,,,,,
mark owensss,,,,,,,,,,,,
mark say,,,,,,,,,,,,
mash like,,,,,,,,,,,,
mash like button,,,,,,,,,,,,
match like,,,,,,,,,,,,
matter time,,,,,,,,,,,,
matter time doc,,,,,,,,,,,,
maybe https,,,,,,,,,,,,
maybe https streamlabs,,,,,,,,,,,,
maybe include,,,,,,,,,,,,
maybe include alex,,,,,,,,,,,,
maybe people,,,,,,,,,,,,
maybe people join,,,,,,,,,,,,
maybe time,,,,,,,,,,,,
mean black,,,,,,,,,,,,
mean black op,,,,,,,,,,,,
mean night,,,,,,,,,,,,
mean night bot,,,,,,,,,,,,
mean old,,,,,,,,,,,,
mean old black,,,,,,,,,,,,
meet bedroom,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704
meet doc,,,,,,,,,,,,
meet doc handshake,,,,,,,,,,,,
meine doctor,,,,,,,,,,,,
member alex,,,,,,,,,,,,
member babe,,,,,,,,,,,,
member badge,,,,,,,,,,,,
member badge anytime,,,,,,,,,,,,
member cc,,,,,,,,,,,,
member cc comm1,,,,,,,,,,,,
member chat,0.7745966692414834,0.07048399691021993,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,-0.3098386676965934,0.5501142545045465,0.46475800154489,0.3530568618495133,-0.3098386676965934,0.5501142545045465
member chat blm,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
member chat bore,,,,,,,,,,,,
member chat cringe,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
member chat maybe,,,,,,,,,,,,
member chat nahhhh,,,,,,,,,,,,
member chat pls,,,,,,,,,,,,
member chat wow,,,,,,,,,,,,
member chattte,,,,,,,,,,,,
member club,,,,,,,,,,,,
member club bro,,,,,,,,,,,,
member daddy,,,,,,,,,,,,
member doc,,,,,,,,,,,,
member doc currently,,,,,,,,,,,,
member fro,,,,,,,,,,,,
member fro eu,,,,,,,,,,,,
member hearts,,,,,,,,,,,,
member mad,,,,,,,,,,,,
member man,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
member man random,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
member mode,,,,,,,,,,,,
member mods,,,,,,,,,,,,
member want,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
member want member,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
member word,,,,,,,,,,,,
member word wassuppp,,,,,,,,,,,,
member yaya,,,,,,,,,,,,
members _giggles,,,,,,,,,,,,
members _giggles _giggles,,,,,,,,,,,,
memeber chat,,,,,,,,,,,,
merch sell,,,,,,,,,,,,
merch sell lot,,,,,,,,,,,,
merchandise https,,,,,,,,,,,,
merchandise https championsclub,,,,,,,,,,,,
mercury friend,,,,,,,,,,,,
mercury vocal,,,,,,,,,,,,
mess alex,,,,,,,,,,,,
mess doc,,,,,,,,,,,,
mess doc janitor,,,,,,,,,,,,
message chat,,,,,,,,,,,,
message chat member,,,,,,,,,,,,
message hear,,,,,,,,,,,,
message hear entire,,,,,,,,,,,,
meta bo2,,,,,,,,,,,,
meta bo2 class,,,,,,,,,,,,
metal people,,,,,,,,,,,,
metal people lol,,,,,,,,,,,,
mexican restaurant,,,,,,,,,,,,
mexican restaurant san,,,,,,,,,,,,
mf er,,,,,,,,,,,,
mia area,,,,,,,,,,,,
mia area 51,,,,,,,,,,,,
miami pog,,,,,,,,,,,,
mic alittle,,,,,,,,,,,,
mic break,,,,,,,,,,,,
mic break care,,,,,,,,,,,,
mic breaking,,,,,,,,,,,,
mic breaking alex,,,,,,,,,,,,
mic clip,,,,,,,,,,,,
mic cut,,,,,,,,,,,,
mic hot,,,,,,,,,,,,
mic quality,,,,,,,,,,,,
michelin pilot,,,,,,,,,,,,
michelin pilot sport,,,,,,,,,,,,
mighty humble,,,,,,,,,,,,
mighty humble time,,,,,,,,,,,,
military live,,,,,,,,,,,,
military live matter,,,,,,,,,,,,
million alex,,,,,,,,,,,,
million arena,,,,,,,,,,,,
million arena baby,,,,,,,,,,,,
million arena doc,,,,,,,,,,,,
million arena getting,,,,,,,,,,,,
million dollar,,,,,,,,,,,,
million intro,,,,,,,,,,,,
million million,,,,,,,,,,,,
million pour,,,,,,,,,,,,
million pour parking,,,,,,,,,,,,
milly arena,,,,,,,,,,,,
mind champs,,,,,,,,,,,,
mind champs let,,,,,,,,,,,,
mind flip,,,,,,,,,,,,
mind flip phone,,,,,,,,,,,,
mind monday,,,,,,,,,,,,
mind monday morning,,,,,,,,,,,,
minimum 5k,,,,,,,,,,,,
minimum 5k like,,,,,,,,,,,,
minute bois,,,,,,,,,,,,
minute intro,,,,,,,,,,,,
minute leave,,,,,,,,,,,,
minute start,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
minute start play,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
miss alex,,,,,,,,,,,,
miss alex lol,,,,,,,,,,,,
miss black,,,,,,,,,,,,
miss black op,,,,,,,,,,,,
miss bo2,,,,,,,,,,,,
miss credit,,,,,,,,,,,,
miss doc,,,,,,,,,,,,
miss doc twitch,,,,,,,,,,,,
miss doctober,,,,,,,,,,,,
miss doctober submission,,,,,,,,,,,,
miss game,,,,,,,,,,,,
miss intro,,,,,,,,,,,,
miss link,,,,,,,,,,,,
miss link goodbye,,,,,,,,,,,,
miss lol,,,,,,,,,,,,
miss lul,,,,,,,,,,,,
miss old,,,,,,,,,,,,
miss old bo1,,,,,,,,,,,,
miss person,,,,,,,,,,,,
miss person lol,,,,,,,,,,,,
miss poster,,,,,,,,,,,,
miss sub,,,,,,,,,,,,
miss sub badge,,,,,,,,,,,,
missin person,,,,,,,,,,,,
missing alex,,,,,,,,,,,,
missing poster,,,,,,,,,,,,
mistaken stop,,,,,,,,,,,,
mistaken stop spamme,,,,,,,,,,,,
mod acknowledge,,,,,,,,,,,,
mod acknowledge thank,,,,,,,,,,,,
model stop,,,,,,,,,,,,
model stop spamme,,,,,,,,,,,,
modem crew,,,,,,,,,,,,
modern brofare,,,,,,,,,,,,
modern brofare pudge,,,,,,,,,,,,
momentum like,,,,,,,,,,,,
momentum like legendary,,,,,,,,,,,,
momentum today,,,,,,,,,,,,
momentum today miss,,,,,,,,,,,,
mommy bowl,,,,,,,,,,,,
mommy bowl fruity,,,,,,,,,,,,
mon _warcry,,,,,,,,,,,,
mon _warcry _warcry,,,,,,,,,,,,
monday lol,,,,,,,,,,,,
monday morning,,,,,,,,,,,,
money doc,,,,,,,,,,,,
money donate,,,,,,,,,,,,
money donate doc,,,,,,,,,,,,
money stranger,,,,,,,,,,,,
money stranger clout,,,,,,,,,,,,
monka alex,,,,,,,,,,,,
moon 2024,,,,,,,,,,,,
moon 2024 know,,,,,,,,,,,,
mornin champs,,,,,,,,,,,,
morning cc,,,,,,,,,,,,
morning cc _buffer1,,,,,,,,,,,,
morning cup,,,,,,,,,,,,
morning cup hot,,,,,,,,,,,,
morning raaaauuulll,,,,,,,,,,,,
mortal kombat,,,,,,,,,,,,
mountaineer room,,,,,,,,,,,,
mountaineer room champions,,,,,,,,,,,,
mouse combo,,,,,,,,,,,,
mouse combo https,,,,,,,,,,,,
mouse keyboard,,,,,,,,,,,,
movie level,,,,,,,,,,,,
movie level production,,,,,,,,,,,,
movie trailer,,,,,,,,,,,,
mr consistent,,,,,,,,,,,,
mr disrespect,,,,,,,,,,,,
mr dr,,,,,,,,,,,,
mr dr disrespect,,,,,,,,,,,,
mr sulu,,,,,,,,,,,,
mr sulu chat,,,,,,,,,,,,
mrs _mrs,,,,,,,,,,,,
mrs _mrs _mrs,,,,,,,,,,,,
mrs _pumpkin,,,,,,,,,,,,
mrs _pumpkin _mrs,,,,,,,,,,,,
msi 3080,,,,,,,,,,,,
msi 3080 yesterday,,,,,,,,,,,,
msmc kn,,,,,,,,,,,,
msmc kn 94,,,,,,,,,,,,
mtn dew,,,,,,,,,,,,
mtn dew game,,,,,,,,,,,,
mucha suerteeee,,,,,,,,,,,,
mucha suerteeee doc,,,,,,,,,,,,
music awesome,,,,,,,,,,,,
music dr,,,,,,,,,,,,
music dr disrespect,,,,,,,,,,,,
music heart,,,,,,,,,,,,
music heart pump,,,,,,,,,,,,
music hyped,,,,,,,,,,,,
music hyped buffer1,,,,,,,,,,,,
music industries,,,,,,,,,,,,
music kudo,,,,,,,,,,,,
music kudo creator,,,,,,,,,,,,
music legendary,,,,,,,,,,,,
music light,,,,,,,,,,,,
music play,,,,,,,,,,,,
music slappsss,,,,,,,,,,,,
music smoke,,,,,,,,,,,,
music smoke relax,,,,,,,,,,,,
music soo,,,,,,,,,,,,
music soo hype,,,,,,,,,,,,
music tho,,,,,,,,,,,,
mustache look,,,,,,,,,,,,
mustache look extra,,,,,,,,,,,,
mustache rides,,,,,,,,,,,,
myth legend,,,,,,,,,,,,
myth legend music,,,,,,,,,,,,
nah whiskey,,,,,,,,,,,,
nahhhh bruh,,,,,,,,,,,,
nahhhh bruh discord,,,,,,,,,,,,
nai golemiq,,,,,,,,,,,,
nam game,,,,,,,,,,,,
nan kk,,,,,,,,,,,,
nana _nana,,,,,,,,,,,,
nana _nana _nana,,,,,,,,,,,,
nana nana,,,,,,,,,,,,
nana nana yaya,,,,,,,,,,,,
nana yaya,,,,,,,,,,,,
nana yaya _yaya,,,,,,,,,,,,
navidaaad dooooc,,,,,,,,,,,,
navidad doc,,,,,,,,,,,,
nda _nda,,,,,,,,,,,,
nda _nda _nda,,,,,,,,,,,,
need alex,,,,,,,,,,,,
need broom,,,,,,,,,,,,
need cash,,,,,,,,,,,,
need cash look,,,,,,,,,,,,
need cc,,,,,,,,,,,,
need cc chat,,,,,,,,,,,,
need click,,,,,,,,,,,,
need different,,,,,,,,,,,,
need different worry,,,,,,,,,,,,
need disrespectful,,,,,,,,,,,,
need doc,,,,,,,,,,,,
need doc comics,,,,,,,,,,,,
need dono,,,,,,,,,,,,
need epic,,,,,,,,,,,,
need epic elevator,,,,,,,,,,,,
need h3,,,,,,,,,,,,
need h3 beef,,,,,,,,,,,,
need help,,,,,,,,,,,,
need help need,,,,,,,,,,,,
need karate,,,,,,,,,,,,
need karate pant,,,,,,,,,,,,
need man,,,,,,,,,,,,
need match,,,,,,,,,,,,
need match like,,,,,,,,,,,,
need money,,,,,,,,,,,,
need money doc,,,,,,,,,,,,
need pay,,,,,,,,,,,,
need pay rise,,,,,,,,,,,,
need push,,,,,,,,,,,,
need push ready,,,,,,,,,,,,
need rain,,,,,,,,,,,,
need rain windshield,,,,,,,,,,,,
need raulllll,,,,,,,,,,,,
need real,,,,,,,,,,,,
need real doctor,,,,,,,,,,,,
need remaster,,,,,,,,,,,,
need shave,,,,,,,,,,,,
need shave intro,,,,,,,,,,,,
need snack,,,,,,,,,,,,
need tidy,,,,,,,,,,,,
need tidy aye,,,,,,,,,,,,
need utility,,,,,,,,,,,,
need vsm,,,,,,,,,,,,
neve let,,,,,,,,,,,,
new amd,,,,,,,,,,,,
new amd gpu,,,,,,,,,,,,
new bathroom,,,,,,,,,,,,
new car,,,,,,,,,,,,
new cc,,,,,,,,,,,,
new cc member,,,,,,,,,,,,
new dr,,,,,,,,,,,,
new dr disrespect,,,,,,,,,,,,
new fish,,,,,,,,,,,,
new fish jail,,,,,,,,,,,,
new fishes,,,,,,,,,,,,
new fishes cheek,,,,,,,,,,,,
new garage,,,,,,,,,,,,
new goal,,,,,,,,,,,,
new goal champions,,,,,,,,,,,,
new gpus,,,,,,,,,,,,
new greenscreeen,,,,,,,,,,,,
new greenscreeen background,,,,,,,,,,,,
new member,,,,,,,,,,,,
new member badge,,,,,,,,,,,,
new mic,,,,,,,,,,,,
new new,,,,,,,,,,,,
new paint,,,,,,,,,,,,
new paint job,,,,,,,,,,,,
new parking,,,,,,,,,,,,
new parking garage,,,,,,,,,,,,
new place,,,,,,,,,,,,
new scene,,,,,,,,,,,,
new scene doc,,,,,,,,,,,,
new song,,,,,,,,,,,,
new song alert,,,,,,,,,,,,
new song drop,,,,,,,,,,,,
new trailer,,,,,,,,,,,,
new transition,,,,,,,,,,,,
new transition doc,,,,,,,,,,,,
news chance,,,,,,,,,,,,
news chance free,,,,,,,,,,,,
ni er,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
nice 100,,,,,,,,,,,,
nice 100 floor,,,,,,,,,,,,
nice car,,,,,,,,,,,,
nice chat,,,,,,,,,,,,
nice chat 3k,,,,,,,,,,,,
nice doc,,,,,,,,,,,,
nice employee,,,,,,,,,,,,
nice employee today,,,,,,,,,,,,
nice lamborgini,,,,,,,,,,,,
nice lamborgini elbowcough,,,,,,,,,,,,
nice lift,,,,,,,,,,,,
nice meet,,,,,,,,,,,,
nice meet doc,,,,,,,,,,,,
nice music,,,,,,,,,,,,
nice nod,,,,,,,,,,,,
nice nod break,,,,,,,,,,,,
nick _bangs,,,,,,,,,,,,
nick gurrrrrrrr,,,,,,,,,,,,
night bot,,,,,,,,,,,,
night late,,,,,,,,,,,,
nightbot _giggle,,,,,,,,,,,,
nightbot ban,,,,,,,,,,,,
nightbot ban cap,,,,,,,,,,,,
nightmare docstreet,,,,,,,,,,,,
nod break,,,,,,,,,,,,
nod break bad,,,,,,,,,,,,
noice dr,,,,,,,,,,,,
noice dr disrespect,,,,,,,,,,,,
non cc,,,,,,,,,,,,
non members,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,-0.316227766016838,0.5414697392755848,0.632455532033676,0.1778078083562211,-0.316227766016838,0.5414697392755848
non members _giggles,,,,,,,,,,,,
noo doc,,,,,,,,,,,,
noo doc outta,,,,,,,,,,,,
noobs infront,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noobs infront twotime,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
noooo doc,,,,,,,,,,,,
nooooo doccc,,,,,,,,,,,,
nooooo like,,,,,,,,,,,,
noooooo doc,,,,,,,,,,,,
noooooo stonemountain,,,,,,,,,,,,
nosedrip ez,,,,,,,,,,,,
nosedrip ez win,,,,,,,,,,,,
notice sensei,,,,,,,,,,,,
notice talk,,,,,,,,,,,,
notification youtube,,,,,,,,,,,,
notify late,,,,,,,,,,,,
notify late doc,,,,,,,,,,,,
nuketown legendary,,,,,,,,,,,,
number chart,,,,,,,,,,,,
number chart open,,,,,,,,,,,,
number jumped,,,,,,,,,,,,
number mark,,,,,,,,,,,,
number mark owens,,,,,,,,,,,,
offer alex,,,,,,,,,,,,
offer alex raise,,,,,,,,,,,,
official controller,,,,,,,,,,,,
official controller dr,,,,,,,,,,,,
official energy,,,,,,,,,,,,
official energy drink,,,,,,,,,,,,
og black,,,,,,,,,,,,
og black op,,,,,,,,,,,,
oh alex,,,,,,,,,,,,
oh baby,,,,,,,,,,,,
oh baby baby,,,,,,,,,,,,
oh baby babybabybabybaby,,,,,,,,,,,,
oh baby bay,,,,,,,,,,,,
oh boy,,,,,,,,,,,,
oh command,,,,,,,,,,,,
oh command center,,,,,,,,,,,,
oh dead,,,,,,,,,,,,
oh doc,,,,,,,,,,,,
oh godmother,,,,,,,,,,,,
oh man,,,,,,,,,,,,
oh man yaya,,,,,,,,,,,,
oh member,,,,,,,,,,,,
oh member chat,,,,,,,,,,,,
oh myyyyyyyy,,,,,,,,,,,,
oh nooo,,,,,,,,,,,,
oh schedule,,,,,,,,,,,,
oh schedule doctor,,,,,,,,,,,,
oh sheet,,,,,,,,,,,,
oh shoot,,,,,,,,,,,,
oh snap,,,,,,,,,,,,
oh snap noo,,,,,,,,,,,,
oh ya,,,,,,,,,,,,
oh ya ya,,,,,,,,,,,,
oh yaya,,,,,,,,,,,,
oh yayayayayaya,,,,,,,,,,,,
oh yea,,,,,,,,,,,,
oh yea ready,,,,,,,,,,,,
oh yeaaa,,,,,,,,,,,,
oh yeah,,,,,,,,,,,,
oh yeah arena,,,,,,,,,,,,
oh yuhhhh,,,,,,,,,,,,
ohh baby,,,,,,,,,,,,
ohh baby baby,,,,,,,,,,,,
ohhh babbybybbyybyby,,,,,,,,,,,,
ohhh baby,,,,,,,,,,,,
ohhh baby baby,,,,,,,,,,,,
ohhh yeaahhh,,,,,,,,,,,,
ohhhh babbbbyyyy,,,,,,,,,,,,
ohhhhh baybe,,,,,,,,,,,,
ohhhhh baybe baby,,,,,,,,,,,,
ohhhhh yeah,,,,,,,,,,,,
ohhhhh yeah baby,,,,,,,,,,,,
ohhhhhhhhhhhhhhhh baby,,,,,,,,,,,,
ohhhhhhhhhhhhhhhh baby baby,,,,,,,,,,,,
ok boomer,,,,,,,,,,,,
ok boomer boooooom,,,,,,,,,,,,
ok doc,,,,,,,,,,,,
ok ok,,,,,,,,,,,,
okay dr,,,,,,,,,,,,
oklahoma homie,,,,,,,,,,,,
old baby,,,,,,,,,,,,
old baby feel,,,,,,,,,,,,
old black,,,,,,,,,,,,
old black op,,,,,,,,,,,,
old bo1,,,,,,,,,,,,
old bo1 bo2,,,,,,,,,,,,
old bo2,,,,,,,,,,,,
old button,,,,,,,,,,,,
old button huh,,,,,,,,,,,,
old cod,,,,,,,,,,,,
old cod cold,,,,,,,,,,,,
old cod game,,,,,,,,,,,,
old hahahaha,,,,,,,,,,,,
olives matter,,,,,,,,,,,,
online lol,,,,,,,,,,,,
onnnnnnnnnn warcry,,,,,,,,,,,,
onnnnnnnnnn warcry _warcry,,,,,,,,,,,,
ooh baby,,,,,,,,,,,,
ooh baby baby,,,,,,,,,,,,
oooh baby,,,,,,,,,,,,
oooh baby baby,,,,,,,,,,,,
oooooh baby,,,,,,,,,,,,
oooooh baby baby,,,,,,,,,,,,
oops oop,,,,,,,,,,,,
oops oops,,,,,,,,,,,,
oops oops oop,,,,,,,,,,,,
oops oops oops,,,,,,,,,,,,
oops stop,,,,,,,,,,,,
oops stop spamme,,,,,,,,,,,,
op baby,,,,,,,,,,,,
op beta,,,,,,,,,,,,
op boy,,,,,,,,,,,,
op cold,,,,,,,,,,,,
op cold war,,,,,,,,,,,,
op correctly,,,,,,,,,,,,
op doc,,,,,,,,,,,,
op doc say,,,,,,,,,,,,
op feel,,,,,,,,,,,,
op feel competitive,,,,,,,,,,,,
op gamer,,,,,,,,,,,,
op like,,,,,,,,,,,,
op like year,,,,,,,,,,,,
op wat,,,,,,,,,,,,
op yaya,,,,,,,,,,,,
op yayayayayayayayyaya,,,,,,,,,,,,
op yoooo,,,,,,,,,,,,
op yoooo tho,,,,,,,,,,,,
open arena,,,,,,,,,,,,
open arena baby,,,,,,,,,,,,
open arena babyyyyy,,,,,,,,,,,,
open box,,,,,,,,,,,,
open box step,,,,,,,,,,,,
open champion,,,,,,,,,,,,
open champion today,,,,,,,,,,,,
open chat,,,,,,,,,,,,
open chat bruh,,,,,,,,,,,,
open public,,,,,,,,,,,,
open stream,,,,,,,,,,,,
open today,,,,,,,,,,,,
operations poor,,,,,,,,,,,,
operations poor guy,,,,,,,,,,,,
opinion warzone,,,,,,,,,,,,
opinion warzone jumpscare,,,,,,,,,,,,
ops 10000x,,,,,,,,,,,,
ops 10000x mw,,,,,,,,,,,,
ops 222222,,,,,,,,,,,,
ops awesome,,,,,,,,,,,,
ops awesome black,,,,,,,,,,,,
ops baby,,,,,,,,,,,,
ops beta,,,,,,,,,,,,
ops beta today,,,,,,,,,,,,
ops cold,,,,,,,,,,,,
ops cold war,,,,,,,,,,,,
ops doooooooooooc,,,,,,,,,,,,
ops good,,,,,,,,,,,,
ops good black,,,,,,,,,,,,
ops good cod,,,,,,,,,,,,
ops good duty,,,,,,,,,,,,
ops good game,,,,,,,,,,,,
ops ii,,,,,,,,,,,,
ops ii baby,,,,,,,,,,,,
ops ii read,,,,,,,,,,,,
ops jam,,,,,,,,,,,,
ops jam hype,,,,,,,,,,,,
ops let,,,,,,,,,,,,
ops modern,,,,,,,,,,,,
ops modern brofare,,,,,,,,,,,,
ops outta,,,,,,,,,,,,
ops outta mind,,,,,,,,,,,,
ops plutonium,,,,,,,,,,,,
ops pog,,,,,,,,,,,,
ops pogu,,,,,,,,,,,,
ops real,,,,,,,,,,,,
ops way,,,,,,,,,,,,
ops waz,,,,,,,,,,,,
ops waz da,,,,,,,,,,,,
org drdisrespect,,,,,,,,,,,,
organization care,,,,,,,,,,,,
organization care poc,,,,,,,,,,,,
outfit rogue,,,,,,,,,,,,
outfit rogue company,,,,,,,,,,,,
outside arena,,,,,,,,,,,,
outta doc,,,,,,,,,,,,
outta mind,,,,,,,,,,,,
outta mind champs,,,,,,,,,,,,
outta town,,,,,,,,,,,,
outta town steal,,,,,,,,,,,,
overlay pack,,,,,,,,,,,,
overlay pack droppin,,,,,,,,,,,,
owens 21,,,,,,,,,,,,
owens _better,,,,,,,,,,,,
owens _better _better,,,,,,,,,,,,
owens chat,,,,,,,,,,,,
owens drop,,,,,,,,,,,,
owens drop 51,,,,,,,,,,,,
owens goat,,,,,,,,,,,,
owens goat donos,,,,,,,,,,,,
owens happy,,,,,,,,,,,,
owens happy wednesday,,,,,,,,,,,,
owens love,,,,,,,,,,,,
owens love _love,,,,,,,,,,,,
owens love _yaya,,,,,,,,,,,,
owens man,,,,,,,,,,,,
owens man donate,,,,,,,,,,,,
owens miss,,,,,,,,,,,,
owens miss link,,,,,,,,,,,,
owens politic,,,,,,,,,,,,
owens politic right,,,,,,,,,,,,
owens seriously,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
owens seriously want,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
owens stop,,,,,,,,,,,,
owens stop listen,,,,,,,,,,,,
owens super,,,,,,,,,,,,
owens super chat,,,,,,,,,,,,
owens ya,,,,,,,,,,,,
owens ya play,,,,,,,,,,,,
pa nan,,,,,,,,,,,,
pa nan kk,,,,,,,,,,,,
pack droppin,,,,,,,,,,,,
page 33,,,,,,,,,,,,
pages dr,,,,,,,,,,,,
pain doctober,,,,,,,,,,,,
paint dr,,,,,,,,,,,,
paint job,,,,,,,,,,,,
paint job lambo,,,,,,,,,,,,
paint lambo,,,,,,,,,,,,
paint lambo dr,,,,,,,,,,,,
pakistan house,,,,,,,,,,,,
panic diarrhea,,,,,,,,,,,,
park shoot,,,,,,,,,,,,
park shoot 5k,,,,,,,,,,,,
parking block,,,,,,,,,,,,
parking block arena,,,,,,,,,,,,
parking garage,,,,,,,,,,,,
parking garage comin,,,,,,,,,,,,
parking garage delay,,,,,,,,,,,,
parking spacd,,,,,,,,,,,,
parking spacd builttt,,,,,,,,,,,,
parking structure,,,,,,,,,,,,
parking structure doc,,,,,,,,,,,,
party alex,,,,,,,,,,,,
pas blunt,,,,,,,,,,,,
pas blunt dr,,,,,,,,,,,,
passion stop,,,,,,,,,,,,
passion stop spamme,,,,,,,,,,,,
patel bete,,,,,,,,,,,,
patel bete tum,,,,,,,,,,,,
pay elevator,,,,,,,,,,,,
pay elevator maintenance,,,,,,,,,,,,
pay millionaire,,,,,,,,,,,,
pay need,,,,,,,,,,,,
pay need utility,,,,,,,,,,,,
pay respect,,,,,,,,,,,,
pay respect alex,,,,,,,,,,,,
pay rip,,,,,,,,,,,,
pay rip alex,,,,,,,,,,,,
pay rise,,,,,,,,,,,,
pay sub,,,,,,,,,,,,
pay sub jagerbombomb,,,,,,,,,,,,
pc kind,,,,,,,,,,,,
pc kind bizarre,,,,,,,,,,,,
pc spec,,,,,,,,,,,,
peak dominance,,,,,,,,,,,,
peak dominance incoming,,,,,,,,,,,,
peak jhony,,,,,,,,,,,,
peak jhony boy,,,,,,,,,,,,
peak johnny,,,,,,,,,,,,
peak johnny boy,,,,,,,,,,,,
peak peak,,,,,,,,,,,,
peak peak twice,,,,,,,,,,,,
peak twice,,,,,,,,,,,,
peaking time,,,,,,,,,,,,
peek _peek,,,,,,,,,,,,
peek _peek _peek,,,,,,,,,,,,
peek _punk,,,,,,,,,,,,
peek come,,,,,,,,,,,,
peek come come,,,,,,,,,,,,
peek dare,,,,,,,,,,,,
peek dare peek,,,,,,,,,,,,
peek doctober,,,,,,,,,,,,
peek doctober submission,,,,,,,,,,,,
peek jony,,,,,,,,,,,,
peek jony boy,,,,,,,,,,,,
peek peek,,,,,,,,,,,,
peek peek twice,,,,,,,,,,,,
peek twice,,,,,,,,,,,,
peepeepoopooo ooooohhhhh,,,,,,,,,,,,
people aghhhhhhh,,,,,,,,,,,,
people ask,,,,,,,,,,,,
people ask bo2,,,,,,,,,,,,
people doc,,,,,,,,,,,,
people doc ahhhhh,,,,,,,,,,,,
people join,,,,,,,,,,,,
people know,,,,,,,,,,,,
people know sub,,,,,,,,,,,,
people like,,,,,,,,,,,,
people lol,,,,,,,,,,,,
people need,,,,,,,,,,,,
people need match,,,,,,,,,,,,
people read,,,,,,,,,,,,
people read chat,,,,,,,,,,,,
people say,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
people say member,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
people spam,,,,,,,,,,,,
people use,,,,,,,,,,,,
people use emoji,,,,,,,,,,,,
perfect _perfect,,,,,,,,,,,,
perfect _perfect _perfect,,,,,,,,,,,,
perfect time,,,,,,,,,,,,
perform summon,,,,,,,,,,,,
perform summon ritual,,,,,,,,,,,,
performance rtx,,,,,,,,,,,,
performance rtx 3090,,,,,,,,,,,,
persian iran,,,,,,,,,,,,
person lol,,,,,,,,,,,,
peso everrrr,,,,,,,,,,,,
pewdiepie steal,,,,,,,,,,,,
pewdiepie steal alex,,,,,,,,,,,,
phelps imagine,,,,,,,,,,,,
phelps imagine break,,,,,,,,,,,,
phone ahhhhh,,,,,,,,,,,,
phone sick,,,,,,,,,,,,
phone sick fine,,,,,,,,,,,,
phone yayayaya,,,,,,,,,,,,
pick doc,,,,,,,,,,,,
