,Direct Harassment corr coeff,Direct Harassment p-val,Hate Speech corr coeff,Hate Speech p-val,Others corr coeff,Others p-val,Sexual Harassment corr coeff,Sexual Harassment p-val,Toxic corr coeff,Toxic p-val,Trolling corr coeff,Trolling p-val
_pewdiewave _pewdiefloorgang,,,,,,,,,,,,
_pewdiewave _pewdiefloorgang2,,,,,,,,,,,,
_pewdiewave _pewdiefloorgang2 _pewdiewave,,,,,,,,,,,,
_pewdiewave _pewdieleg2,,,,,,,,,,,,
_pewdiewave _pewdieouh,,,,,,,,,,,,
_pewdiewave _pewdieouh baby,,,,,,,,,,,,
_pewdiewave _pewdiewave,,,,,,,,,,,,
_pewdiewave _pewdiewave _pewdiefloorgang,,,,,,,,,,,,
_pewdiewave _pewdiewave _pewdiewave,,,,,,,,,,,,
_pewdieyes _pewdiebrofist,,,,,,,,,,,,
_pewdieyes _pewdiefloorgang,,,,,,,,,,,,
_pewdieyes _pewdiefloorgang _pewdieangry,,,,,,,,,,,,
_pewdieyes _pewdienotvegan,,,,,,,,,,,,
_pewdieyes _pewdienotvegan _pewdiesexybrad,,,,,,,,,,,,
_pewdieyes _pewdiesimp,,,,,,,,,,,,
_pewdieyes _pewdieyes,,,,,,,,,,,,
_pewdieyes _pewdieyes _pewdieyes,,,,,,,,,,,,
_pewdieyoyo1 _pewdiefloorgang,,,,,,,,,,,,
_pewdieyoyo1 _pewdiefloorgang _pewdierip,,,,,,,,,,,,
_pewdieyoyo1 _pewdieleg2,,,,,,,,,,,,
_pewdiezerodeaths _pewdiecocopewd,,,,,,,,,,,,
_pewdiezerodeaths _pewdiecocopewd new,,,,,,,,,,,,
_pewdiezerodeaths _pewdieelon,,,,,,,,,,,,
_pewdiezerodeaths _pewdieelon _pewdiezerodeaths,,,,,,,,,,,,
_pewdiezerodeaths _pewdiefloorgang,,,,,,,,,,,,
_pewdiezerodeaths _pewdieouh,,,,,,,,,,,,
_pewdiezerodeaths _pewdieouh _pewdieouh,,,,,,,,,,,,
_pewdiezerodeaths _pewdiezerodeath,,,,,,,,,,,,
_pewdiezerodeaths _pewdiezerodeaths,,,,,,,,,,,,
_pewdiezerodeaths _pewdiezerodeaths _pewdiezerodeath,,,,,,,,,,,,
_pewdiezerodeaths _pewdiezerodeaths _pewdiezerodeaths,,,,,,,,,,,,
aaa ok,,,,,,,,,,,,
aaa ok imma,,,,,,,,,,,,
aaaaand commerciaal,,,,,,,,,,,,
aaaaand demonitize,,,,,,,,,,,,
aaaaand demonitize jk,,,,,,,,,,,,
aaahhhh lakas,,,,,,,,,,,,
ab pewd,,,,,,,,,,,,
ab pewd great,,,,,,,,,,,,
abandon house,,,,,,,,,,,,
abandon house hammer,,,,,,,,,,,,
abandon school,,,,,,,,,,,,
abandon school lmao,,,,,,,,,,,,
abi dive,,,,,,,,,,,,
abi dive just,,,,,,,,,,,,
ability survive,,,,,,,,,,,,
ability survive just,,,,,,,,,,,,
able catch,,,,,,,,,,,,
able catch stream,,,,,,,,,,,,
able chat,,,,,,,,,,,,
able chat vr,,,,,,,,,,,,
able game,,,,,,,,,,,,
able game just,,,,,,,,,,,,
able join,,,,,,,,,,,,
able join discord,,,,,,,,,,,,
absolute icon,,,,,,,,,,,,
absolute skill,,,,,,,,,,,,
absolutely great,,,,,,,,,,,,
absolutely hate,,,,,,,,,,,,
absolutely hate reference,,,,,,,,,,,,
abuse mic,,,,,,,,,,,,
accident just,,,,,,,,,,,,
accident just fall,,,,,,,,,,,,
accidentally gunna,,,,,,,,,,,,
accidentally gunna smack,,,,,,,,,,,,
accidentally hurt,,,,,,,,,,,,
accidentally hurt edgar,,,,,,,,,,,,
accidently hit,,,,,,,,,,,,
accidently hit tower,,,,,,,,,,,,
account comment,,,,,,,,,,,,
account comment say,,,,,,,,,,,,
account discord,,,,,,,,,,,,
account discord follow,,,,,,,,,,,,
account enter,,,,,,,,,,,,
account enter link,,,,,,,,,,,,
account leafyes,,,,,,,,,,,,
account tired,,,,,,,,,,,,
account tired people,,,,,,,,,,,,
accuse chat,,,,,,,,,,,,
accuse chat like,,,,,,,,,,,,
achico far,,,,,,,,,,,,
achico far away,,,,,,,,,,,,
achievement complete,,,,,,,,,,,,
achievement complete scared,,,,,,,,,,,,
ack pretend,,,,,,,,,,,,
ack pretend pdp,,,,,,,,,,,,
acknowledge nancy,,,,,,,,,,,,
acknowledge nancy join,,,,,,,,,,,,
act like,,,,,,,,,,,,
act like brother,,,,,,,,,,,,
act like hard,,,,,,,,,,,,
act sus,,,,,,,,,,,,
act sus rn,,,,,,,,,,,,
action die,,,,,,,,,,,,
activate inward,,,,,,,,,,,,
activate inward knee,,,,,,,,,,,,
active ghost,,,,,,,,,,,,
actual ghost,,,,,,,,,,,,
actual ghost kill,,,,,,,,,,,,
actually alive,,,,,,,,,,,,
actually alive lmao,,,,,,,,,,,,
actually catch,,,,,,,,,,,,
actually catch livestream,,,,,,,,,,,,
actually fun,,,,,,,,,,,,
actually fun horror,,,,,,,,,,,,
actually funny,,,,,,,,,,,,
actually good,,,,,,,,,,,,
actually hear,,,,,,,,,,,,
actually hear james,,,,,,,,,,,,
actually jack,,,,,,,,,,,,
actually jack stream,,,,,,,,,,,,
actually join,,,,,,,,,,,,
actually kill,,,,,,,,,,,,
actually kill lol,,,,,,,,,,,,
actually know,,,,,,,,,,,,
actually know guy,,,,,,,,,,,,
actually laugh,,,,,,,,,,,,
actually leave,,,,,,,,,,,,
actually ll,,,,,,,,,,,,
actually ll really,,,,,,,,,,,,
actually lmaooo,,,,,,,,,,,,
actually really,,,,,,,,,,,,
actually really cool,,,,,,,,,,,,
actually really good,,,,,,,,,,,,
actually run,,,,,,,,,,,,
actually run wall,,,,,,,,,,,,
ad gd,,,,,,,,,,,,
ad hell,,,,,,,,,,,,
ad member,,,,,,,,,,,,
ad time,,,,,,,,,,,,
ad wtf,,,,,,,,,,,,
add gear,,,,,,,,,,,,
add gear pewds,,,,,,,,,,,,
add instrumenta,,,,,,,,,,,,
add instrumenta flashlight,,,,,,,,,,,,
add ken,,,,,,,,,,,,
add ken kun,,,,,,,,,,,,
add kenkun,,,,,,,,,,,,
add roomie,,,,,,,,,,,,
add roomie dave,,,,,,,,,,,,
af right,,,,,,,,,,,,
agame private,,,,,,,,,,,,
agame private pw,,,,,,,,,,,,
ago guy,,,,,,,,,,,,
ago guy late,,,,,,,,,,,,
ago lol,,,,,,,,,,,,
ago tell,,,,,,,,,,,,
ago tell smthing,,,,,,,,,,,,
agree alex,,,,,,,,,,,,
agree alex crow,,,,,,,,,,,,
agree ken,,,,,,,,,,,,
agresivly chat,,,,,,,,,,,,
agro pewdiepie,,,,,,,,,,,,
ah close,,,,,,,,,,,,
ah cut,,,,,,,,,,,,
ah okay,,,,,,,,,,,,
ah okay just,,,,,,,,,,,,
ah yes,,,,,,,,,,,,
ah yes famous,,,,,,,,,,,,
ah yes good,,,,,,,,,,,,
aha teir,,,,,,,,,,,,
aha teir ready,,,,,,,,,,,,
ahaha scared,,,,,,,,,,,,
ahaha scared hair,,,,,,,,,,,,
ahahahaah good,,,,,,,,,,,,
ahahahaah good duo,,,,,,,,,,,,
ahahahah ca,,,,,,,,,,,,
ahahahah ca nt,,,,,,,,,,,,
ahahahaha love,,,,,,,,,,,,
ahahahaha love pewds,,,,,,,,,,,,
ahajaj wrong,,,,,,,,,,,,
ahajaj wrong livestream,,,,,,,,,,,,
ahhh finally,,,,,,,,,,,,
ahhh finally renew,,,,,,,,,,,,
ahhh participate,,,,,,,,,,,,
ahhhhhh scared,,,,,,,,,,,,
ahold lucky,,,,,,,,,,,,
ahold lucky charm,,,,,,,,,,,,
ahoo ahoo,,,,,,,,,,,,
ahww scared,,,,,,,,,,,,
ahww scared pewds,,,,,,,,,,,,
ai nt,,,,,,,,,,,,
ai nt delay,,,,,,,,,,,,
aight let,,,,,,,,,,,,
aight let privacy,,,,,,,,,,,,
ajn awkward,,,,,,,,,,,,
ajn awkward time,,,,,,,,,,,,
aka month,,,,,,,,,,,,
aka month gang,,,,,,,,,,,,
albini member,,,,,,,,,,,,
albini member month,,,,,,,,,,,,
alex crow,,,,,,,,,,,,
alex gibson,,,,,,,,,,,,
alex gibson different,,,,,,,,,,,,
alex gibson enjoyable,,,,,,,,,,,,
alex gibson void,,,,,,,,,,,,
alex howard,,,,,,,,,,,,
alexander great,,,,,,,,,,,,
alive hahaha,,,,,,,,,,,,
alive lmao,,,,,,,,,,,,
alive omg,,,,,,,,,,,,
allow feedback,,,,,,,,,,,,
allow knife,,,,,,,,,,,,
allt du,,,,,,,,,,,,
allt du gör,,,,,,,,,,,,
alpha hunt,,,,,,,,,,,,
alpha hunt ghost,,,,,,,,,,,,
alpha male,,,,,,,,,,,,
alpha male chill,,,,,,,,,,,,
alread sub,,,,,,,,,,,,
alright alright,,,,,,,,,,,,
alright alright alright,,,,,,,,,,,,
alright alright screen,,,,,,,,,,,,
alright lets,,,,,,,,,,,,
alright lets play,,,,,,,,,,,,
alright mirror,,,,,,,,,,,,
alright screen,,,,,,,,,,,,
alt f4,,,,,,,,,,,,
alt f4 999999999,,,,,,,,,,,,
alt f4 fix,,,,,,,,,,,,
alt f4 work,,,,,,,,,,,,
alyx hehe,,,,,,,,,,,,
amateur 50,,,,,,,,,,,,
amateur 50 value,,,,,,,,,,,,
amazing game,,,,,,,,,,,,
amazing game mechanic,,,,,,,,,,,,
amazing hair,,,,,,,,,,,,
amazing hair pewdiewat,,,,,,,,,,,,
amazing hairstyle,,,,,,,,,,,,
amazing picture,,,,,,,,,,,,
amazing picture pewd,,,,,,,,,,,,
amityville ghost,,,,,,,,,,,,
amityville ghost boy,,,,,,,,,,,,
amnesia minecraft,,,,,,,,,,,,
amnesia minecraft online,,,,,,,,,,,,
amnesia wo,,,,,,,,,,,,
amnesia wo stop,,,,,,,,,,,,
amy evelien,,,,,,,,,,,,
amyeh hello,,,,,,,,,,,,
anderson haha,,,,,,,,,,,,
andrea albini,,,,,,,,,,,,
andrea albini member,,,,,,,,,,,,
angrily say,,,,,,,,,,,,
angrily say good,,,,,,,,,,,,
angry irish,,,,,,,,,,,,
angry irish noise,,,,,,,,,,,,
animal great,,,,,,,,,,,,
animation satisfying,,,,,,,,,,,,
animation satisfying watch,,,,,,,,,,,,
anime boi,,,,,,,,,,,,
anime level,,,,,,,,,,,,
anime level thigh,,,,,,,,,,,,
annoy lol,,,,,,,,,,,,
annual break,,,,,,,,,,,,
annual break chek,,,,,,,,,,,,
anoter liveeee,,,,,,,,,,,,
anoter liveeee yeyyyyy,,,,,,,,,,,,
answer pewd,,,,,,,,,,,,
answer pewd time,,,,,,,,,,,,
anxiety open,,,,,,,,,,,,
anxiety open ghost,,,,,,,,,,,,
anybody tell,,,,,,,,,,,,
anybody tell vr,,,,,,,,,,,,
apart attack,,,,,,,,,,,,
app tryna,,,,,,,,,,,,
app tryna use,,,,,,,,,,,,
apparently viewer,,,,,,,,,,,,
apparently viewer enjoy,,,,,,,,,,,,
area ghost,,,,,,,,,,,,
area ghost typically,,,,,,,,,,,,
aren gon,,,,,,,,,,,,
aren gon na,,,,,,,,,,,,
argentinan spanish,,,,,,,,,,,,
argentinan spanish just,,,,,,,,,,,,
arm ear,,,,,,,,,,,,
arm ear vr,,,,,,,,,,,,
arm walkie,,,,,,,,,,,,
arm walkie talkie,,,,,,,,,,,,
arrive joke,,,,,,,,,,,,
arrive joke chat,,,,,,,,,,,,
arrive today,,,,,,,,,,,,
arrive today excited,,,,,,,,,,,,
art account,,,,,,,,,,,,
art account comment,,,,,,,,,,,,
art sick,,,,,,,,,,,,
art sick kingkong,,,,,,,,,,,,
arthur patel,,,,,,,,,,,,
arthur patel ok,,,,,,,,,,,,
arthur patel waht,,,,,,,,,,,,
asf ahahaha,,,,,,,,,,,,
asf today,,,,,,,,,,,,
ashamed pewds,,,,,,,,,,,,
ask bathroom,,,,,,,,,,,,
ask chat,,,,,,,,,,,,
ask chat say,,,,,,,,,,,,
ask check,,,,,,,,,,,,
ask check balance,,,,,,,,,,,,
ask gay,,,,,,,,,,,,
ask ghost,,,,,,,,,,,,
ask just,,,,,,,,,,,,
ask just tell,,,,,,,,,,,,
ask lottery,,,,,,,,,,,,
ask lottery number,,,,,,,,,,,,
ask make,,,,,,,,,,,,
ask make sound,,,,,,,,,,,,
ask moderator,,,,,,,,,,,,
ask moderator pewds,,,,,,,,,,,,
ask nicely,,,,,,,,,,,,
ask old,,,,,,,,,,,,
ask question,,,,,,,,,,,,
ask question anybody,,,,,,,,,,,,
ask sign,,,,,,,,,,,,
ask want,,,,,,,,,,,,
aslo dark,,,,,,,,,,,,
asmr jack,,,,,,,,,,,,
asmr pew,,,,,,,,,,,,
assault felix,,,,,,,,,,,,
assault felix hard,,,,,,,,,,,,
assemble pewdiefloorgang,,,,,,,,,,,,
assemble pewdiefloorgang _pewdiefloorgang,,,,,,,,,,,,
assert dominance,,,,,,,,,,,,
assert dominance ghost,,,,,,,,,,,,
assume mention,,,,,,,,,,,,
assume mention sean,,,,,,,,,,,,
asylum bois,,,,,,,,,,,,
asylum bro,,,,,,,,,,,,
asylum high,,,,,,,,,,,,
asylum high school,,,,,,,,,,,,
asylum nt,,,,,,,,,,,,
asylum nt hide,,,,,,,,,,,,
asylum way,,,,,,,,,,,,
asylum way big,,,,,,,,,,,,
atleast people,,,,,,,,,,,,
attack felix,,,,,,,,,,,,
attack felix try,,,,,,,,,,,,
attack lolol,,,,,,,,,,,,
attack right,,,,,,,,,,,,
attack wake,,,,,,,,,,,,
attack wake daughter,,,,,,,,,,,,
attitude stay,,,,,,,,,,,,
attract ghost,,,,,,,,,,,,
audio bad,,,,,,,,,,,,
audio bit,,,,,,,,,,,,
audio bit jack,,,,,,,,,,,,
audio come,,,,,,,,,,,,
audio come game,,,,,,,,,,,,
audio crystal,,,,,,,,,,,,
audio crystal clear,,,,,,,,,,,,
audio delay,,,,,,,,,,,,
audio delay felix,,,,,,,,,,,,
audio delay happen,,,,,,,,,,,,
audio delay man,,,,,,,,,,,,
audio delay pls,,,,,,,,,,,,
audio delay probably,,,,,,,,,,,,
audio fine,,,,,,,,,,,,
audio fix,,,,,,,,,,,,
audio fix head,,,,,,,,,,,,
audio good,,,,,,,,,,,,
audio just,,,,,,,,,,,,
audio just fine,,,,,,,,,,,,
audio just mess,,,,,,,,,,,,
audio level,,,,,,,,,,,,
audio lot,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
audio lot time,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0,-0.20000000000000007,0.704
audio notice,,,,,,,,,,,,
audio nt,,,,,,,,,,,,
audio nt good,,,,,,,,,,,,
audio proximity,,,,,,,,,,,,
audio proximityyyyyy,,,,,,,,,,,,
audio realy,,,,,,,,,,,,
audio realy low,,,,,,,,,,,,
audio second,,,,,,,,,,,,
audio second btw,,,,,,,,,,,,
audio suppose,,,,,,,,,,,,
audio suppose quieter,,,,,,,,,,,,
audio use,,,,,,,,,,,,
audio weird,,,,,,,,,,,,
audio wierd,,,,,,,,,,,,
audio wierd just,,,,,,,,,,,,
aus gang,,,,,,,,,,,,
aus wooooo,,,,,,,,,,,,
aus wooooo aus,,,,,,,,,,,,
austin gametheory,,,,,,,,,,,,
austin gametheory make,,,,,,,,,,,,
auto correct,,,,,,,,,,,,
automatically link,,,,,,,,,,,,
automatically link account,,,,,,,,,,,,
available https,,,,,,,,,,,,
available https nightbot,,,,,,,,,,,,
avatar good,,,,,,,,,,,,
avatar good glad,,,,,,,,,,,,
avatar yayyyyyyy,,,,,,,,,,,,
avatar yessss,,,,,,,,,,,,
avenue charity,,,,,,,,,,,,
avenue charity really,,,,,,,,,,,,
avoid exam,,,,,,,,,,,,
avoid exam watch,,,,,,,,,,,,
aw dog,,,,,,,,,,,,
aw ff,,,,,,,,,,,,
aw man,,,,,,,,,,,,
aw okay,,,,,,,,,,,,
aw okay tell,,,,,,,,,,,,
awake hi,,,,,,,,,,,,
away 10,,,,,,,,,,,,
away 10 second,,,,,,,,,,,,
away ahahahahahaha,,,,,,,,,,,,
away barley,,,,,,,,,,,,
away barley hear,,,,,,,,,,,,
away ca,,,,,,,,,,,,
away ca hear,,,,,,,,,,,,
away felix,,,,,,,,,,,,
away game,,,,,,,,,,,,
away game ha,,,,,,,,,,,,
away guy,,,,,,,,,,,,
away hahaha,,,,,,,,,,,,
away low,,,,,,,,,,,,
away low bc,,,,,,,,,,,,
away pointy,,,,,,,,,,,,
away pointy object,,,,,,,,,,,,
away room,,,,,,,,,,,,
away think,,,,,,,,,,,,
away think lock,,,,,,,,,,,,
awesome stream,,,,,,,,,,,,
awful world,,,,,,,,,,,,
awh doggo,,,,,,,,,,,,
awkward lmao,,,,,,,,,,,,
awkward time,,,,,,,,,,,,
awsome stream,,,,,,,,,,,,
aww boo,,,,,,,,,,,,
aww felix,,,,,,,,,,,,
aww know,,,,,,,,,,,,
awww bye,,,,,,,,,,,,
awww feel,,,,,,,,,,,,
awww feel bad,,,,,,,,,,,,
awww kenn,,,,,,,,,,,,
ay art,,,,,,,,,,,,
ay art sick,,,,,,,,,,,,
ay ay,,,,,,,,,,,,
ay ay floorgang,,,,,,,,,,,,
ay floorgang,,,,,,,,,,,,
ayee avatar,,,,,,,,,,,,
ayeeee game,,,,,,,,,,,,
ayeeee game fun,,,,,,,,,,,,
ayeeeee ken,,,,,,,,,,,,
ayo chat,,,,,,,,,,,,
ayo chill,,,,,,,,,,,,
ayo chill bro,,,,,,,,,,,,
ayo good,,,,,,,,,,,,
ayo good morning,,,,,,,,,,,,
ayo strong,,,,,,,,,,,,
ayo strong light,,,,,,,,,,,,
ayy coco,,,,,,,,,,,,
ayy coco sup,,,,,,,,,,,,
ayy fun,,,,,,,,,,,,
ayy fun work,,,,,,,,,,,,
ayy let,,,,,,,,,,,,
ayyy gg,,,,,,,,,,,,
ayyy ken,,,,,,,,,,,,
ayyy let,,,,,,,,,,,,
ayyy let _pewdieouh,,,,,,,,,,,,
ayyy sean,,,,,,,,,,,,
b4 sean,,,,,,,,,,,,
b4 sean finish,,,,,,,,,,,,
baba booey,,,,,,,,,,,,
babe ghost,,,,,,,,,,,,
baby boi,,,,,,,,,,,,
baby ghost,,,,,,,,,,,,
baby ghost gang,,,,,,,,,,,,
baby ghost haha,,,,,,,,,,,,
baby ghost hahahaa,,,,,,,,,,,,
baby ghsit,,,,,,,,,,,,
baby giraffe,,,,,,,,,,,,
baby giraffe hahahaha,,,,,,,,,,,,
baby hahah,,,,,,,,,,,,
baby like,,,,,,,,,,,,
baby like true,,,,,,,,,,,,
baby scary,,,,,,,,,,,,
backflip vr,,,,,,,,,,,,
background ca,,,,,,,,,,,,
background ca nt,,,,,,,,,,,,
background hear,,,,,,,,,,,,
background hear car,,,,,,,,,,,,
background psychology,,,,,,,,,,,,
background psychology pewdiefloorgang2,,,,,,,,,,,,
background someth,,,,,,,,,,,,
backseat gaming,,,,,,,,,,,,
backseat gaming completely,,,,,,,,,,,,
backwards entire,,,,,,,,,,,,
backwards entire time,,,,,,,,,,,,
bad basketball,,,,,,,,,,,,
bad calm,,,,,,,,,,,,
bad day,,,,,,,,,,,,
bad day make,,,,,,,,,,,,
bad feeling,,,,,,,,,,,,
bad felix,,,,,,,,,,,,
bad gon,,,,,,,,,,,,
bad gon na,,,,,,,,,,,,
bad halloween,,,,,,,,,,,,
ban issued,,,,,,,,,,,,
barely hear,,,,,,,,,,,,
basement sus,,,,,,,,,,,,
bc game,,,,,,,,,,,,
bday cake,,,,,,,,,,,,
bday ken,,,,,,,,,,,,
bday today,,,,,,,,,,,,
beta version,,,,,,,,,,,,
bew bew,,,,,,,,,,,,
big brain,,,,,,,,,,,,
big pewdiesmolpp,,,,,,,,,,,,
big pp,,,,,,,,,,,,
big pp play,,,,,,,,,,,,
big ppl,,,,,,,,,,,,
birthday day,,,,,,,,,,,,
birthday gang,,,,,,,,,,,,
birthday ken,,,,,,,,,,,,
bit delay,,,,,,,,,,,,
bit loud,,,,,,,,,,,,
bit low,,,,,,,,,,,,
bit quiet,,,,,,,,,,,,
blurry just,,,,,,,,,,,,
bob ross,,,,,,,,,,,,
boomer tryna,,,,,,,,,,,,
boomer tryna stream,,,,,,,,,,,,
boyinaband pj,,,,,,,,,,,,
boyinaband pj roomie,,,,,,,,,,,,
bring emf,,,,,,,,,,,,
bro https,,,,,,,,,,,,
bro https www,,,,,,,,,,,,
bye bye,,,,,,,,,,,,
bye felix,,,,,,,,,,,,
bye jack,,,,,,,,,,,,
bye pewd,,,,,,,,,,,,
bye sean,,,,,,,,,,,,
ca game,,,,,,,,,,,,
ca hear,,,,,,,,,,,,
ca hear jack,,,,,,,,,,,,
ca nt,1.0,0.0,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704
ca nt believe,,,,,,,,,,,,
ca nt chat,,,,,,,,,,,,
ca nt game,,,,,,,,,,,,
ca nt hear,,,,,,,,,,,,
ca nt wait,,,,,,,,,,,,
ca really,,,,,,,,,,,,
cancel nancy,,,,,,,,,,,,
caps small,,,,,,,,,,,,
caps small pp,,,,,,,,,,,,
careful vr,,,,,,,,,,,,
careful vr edgar,,,,,,,,,,,,
ceiling gang,,,,,,,,,,,,
chad chat,,,,,,,,,,,,
change game,,,,,,,,,,,,
change game beta,,,,,,,,,,,,
channel member,,,,,,,,,,,,
channel member money,,,,,,,,,,,,
chaotic energy,,,,,,,,,,,,
character look,,,,,,,,,,,,
charity members,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
charity members money,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,-0.20000000000000007,0.704,1.0,0.0
charles sign,,,,,,,,,,,,
chat chill,,,,,,,,,,,,
chat chill rn,,,,,,,,,,,,
chat guy,,,,,,,,,,,,
chat help,,,,,,,,,,,,
chat help make,,,,,,,,,,,,
chat lol,,,,,,,,,,,,
chat people,,,,,,,,,,,,
chat sus,,,,,,,,,,,,
chat vr,,,,,,,,,,,,
check fingerprint,,,,,,,,,,,,
check jacks,,,,,,,,,,,,
check jacks stream,,,,,,,,,,,,
check ur,,,,,,,,,,,,
chill let play,,,,,,,,,,,,
chill lik,,,,,,,,,,,,
chill lik pixeling,,,,,,,,,,,,
chill rn,,,,,,,,,,,,
chillwcat shelterin,,,,,,,,,,,,
chillwdog socialdist,,,,,,,,,,,,
choke death,,,,,,,,,,,,
choke like,,,,,,,,,,,,
choke like hate,,,,,,,,,,,,
chris brown,,,,,,,,,,,,
chris brown die,,,,,,,,,,,,
christ compel,,,,,,,,,,,,
christ compels,,,,,,,,,,,,
christ damn,,,,,,,,,,,,
christ damn near,,,,,,,,,,,,
ciao pewds,,,,,,,,,,,,
ciele gang,,,,,,,,,,,,
cinnamon floor,,,,,,,,,,,,
cinnamon floor gang,,,,,,,,,,,,
cinnamon toas,,,,,,,,,,,,
cinnamon toas ken,,,,,,,,,,,,
cinnamon toast,,,,,,,,,,,,
cinnamon toast ken,,,,,,,,,,,,
cinnamontoastken biggg,,,,,,,,,,,,
cinnamontoastken biggg fan,,,,,,,,,,,,
cinnamontoastken hi,,,,,,,,,,,,
cinnamontoastken hi ken,,,,,,,,,,,,
cinnamontoastken join,,,,,,,,,,,,
cinnamontoastken join possible,,,,,,,,,,,,
cinnamontoastken ken,,,,,,,,,,,,
cinnamontoastken ken join,,,,,,,,,,,,
cinnamontoastken nightmare,,,,,,,,,,,,
cinnamontoastken nightmare welcome,,,,,,,,,,,,
cinnamontoastken ready,,,,,,,,,,,,
cinnamontoastken ready vr,,,,,,,,,,,,
circumstance knife,,,,,,,,,,,,
city cold,,,,,,,,,,,,
clap clap,,,,,,,,,,,,
clap clap clap,,,,,,,,,,,,
class finally,,,,,,,,,,,,
class finally end,,,,,,,,,,,,
class lily,,,,,,,,,,,,
class live,,,,,,,,,,,,
class live stream,,,,,,,,,,,,
class right,,,,,,,,,,,,
class right learn,,,,,,,,,,,,
class rn,,,,,,,,,,,,
class soon,,,,,,,,,,,,
class soon pewdieduck,,,,,,,,,,,,
clear compare,,,,,,,,,,,,
clear duckling,,,,,,,,,,,,
clear duckling sound,,,,,,,,,,,,
clear jack,,,,,,,,,,,,
clear nice,,,,,,,,,,,,
clearestcoder bot,,,,,,,,,,,,
clearestcoder bot command,,,,,,,,,,,,
clearly work,,,,,,,,,,,,
clearly work haha,,,,,,,,,,,,
click chest,,,,,,,,,,,,
click click,,,,,,,,,,,,
click custom,,,,,,,,,,,,
click custom emojis,,,,,,,,,,,,
click left,,,,,,,,,,,,
click left shoulder,,,,,,,,,,,,
click notification,,,,,,,,,,,,
click notification fast,,,,,,,,,,,,
click right,,,,,,,,,,,,
click right chest,,,,,,,,,,,,
clicked fast,,,,,,,,,,,,
clickity click,,,,,,,,,,,,
clickity click click,,,,,,,,,,,,
clip game,,,,,,,,,,,,
clip game glitchy,,,,,,,,,,,,
clip pewd,,,,,,,,,,,,
clip pewd game,,,,,,,,,,,,
close door,,,,,,,,,,,,
close door man,,,,,,,,,,,,
close floor,,,,,,,,,,,,
close game,,,,,,,,,,,,
close just,,,,,,,,,,,,
close just like,,,,,,,,,,,,
close kill,,,,,,,,,,,,
close scare,,,,,,,,,,,,
close scare pewdiepie,,,,,,,,,,,,
closely actually,,,,,,,,,,,,
closely actually hear,,,,,,,,,,,,
closet _pewdiejojo,,,,,,,,,,,,
closet _pewdiejojo _pewdiejojo,,,,,,,,,,,,
closet actual,,,,,,,,,,,,
closet actual ghost,,,,,,,,,,,,
closet hide,,,,,,,,,,,,
closet pewds,,,,,,,,,,,,
closet pewds hahahahah,,,,,,,,,,,,
clown noise,,,,,,,,,,,,
clown try,,,,,,,,,,,,
clown try self,,,,,,,,,,,,
clueless cook,,,,,,,,,,,,
clueless cook scardy,,,,,,,,,,,,
clueless cook school,,,,,,,,,,,,
clueless cook shh,,,,,,,,,,,,
cmon let,,,,,,,,,,,,
cmon man,,,,,,,,,,,,
cmoooon start,,,,,,,,,,,,
cmoooon start stream,,,,,,,,,,,,
cocky bam,,,,,,,,,,,,
cocky bam floor,,,,,,,,,,,,
cocky right,,,,,,,,,,,,
cocky right jumpsacre,,,,,,,,,,,,
coco clueless,,,,,,,,,,,,
coco clueless cook,,,,,,,,,,,,
coco sup,,,,,,,,,,,,
coco sup coco,,,,,,,,,,,,
cocomelon distrack,,,,,,,,,,,,
cocomelon distrack come,,,,,,,,,,,,
code 1234,,,,,,,,,,,,
code 1337420,,,,,,,,,,,,
code 5m0lp33p33,,,,,,,,,,,,
code 69420,,,,,,,,,,,,
code 69420 trust,,,,,,,,,,,,
code 9517q4,,,,,,,,,,,,
code abcdefg,,,,,,,,,,,,
code eye,,,,,,,,,,,,
code join,,,,,,,,,,,,
code join bant,,,,,,,,,,,,
code lmaooo,,,,,,,,,,,,
code loud,,,,,,,,,,,,
code mirror,,,,,,,,,,,,
code pdp42069,,,,,,,,,,,,
code screen,,,,,,,,,,,,
code second,,,,,,,,,,,,
code second ago,,,,,,,,,,,,
code wdrg,,,,,,,,,,,,
codeb 57362,,,,,,,,,,,,
cold gang,,,,,,,,,,,,
cold pewds,,,,,,,,,,,,
collab markiplier,,,,,,,,,,,,
coma wake,,,,,,,,,,,,
combine fan,,,,,,,,,,,,
combine fan basis,,,,,,,,,,,,
come ask,,,,,,,,,,,,
come ask question,,,,,,,,,,,,
come basketball,,,,,,,,,,,,
come basketball game,,,,,,,,,,,,
