,DH words,DH value,HS words,HS value,SH words,SH value,TR words,TR value,OT words,OT value,TX words,TX value
3895,landslide victory,0.0,forward,0.0,islamic terrorism,0.0,fantastic,0.0,kentucky,0.0,lion,0.0
3896,landslide red,0.0,fossil,0.0,island,0.0,comment,0.0,kenosha wi,0.0,late,0.0
3897,landslide landslide,0.0,fossil fuel,0.0,james mi,0.0,far leave,0.0,king,0.0,law enforcement,0.0
3898,kyle,0.0,founding,0.0,james man,0.0,far left,0.0,kjv,0.0,law,0.0
3899,landslide incoming,0.0,founding father,0.0,james let,0.0,farmer,0.0,johnny,0.0,laundering,0.0
3900,landed,0.0,dear,0.0,james great,0.0,fart,0.0,kkk,0.0,latinos,0.0
3901,land free,0.0,dead terrorist,0.0,james good,0.0,fascism,0.0,lakes bay,0.0,latino,0.0
3902,land,0.0,four years,0.0,james awesome,0.0,fast texas,0.0,lakes,0.0,later,0.0
3903,lakes bay,0.0,fourmoreyear,0.0,james amazing,0.0,commander,0.0,lake,0.0,last year,0.0
3904,lakes,0.0,free world,0.0,james 2024,0.0,fat,0.0,la,0.0,laptop matter,0.0
3905,last chance,0.0,das right,0.0,james,0.0,father,0.0,kyle,0.0,last week,0.0
3906,last elections,0.0,das,0.0,jail,0.0,father give,0.0,kumallah,0.0,last time,0.0
3907,last night,0.0,darkness,0.0,iâ,0.0,father god,0.0,ktvc traverse,0.0,last rally,0.0
3908,last rally,0.0,funding,0.0,itâ,0.0,father warn,0.0,ktvc,0.0,last elections,0.0
3909,last time,0.0,funeral,0.0,italy,0.0,fauci,0.0,korean,0.0,last chance,0.0
3910,last week,0.0,funny,0.0,issue,0.0,favor,0.0,korea,0.0,laptop matters,0.0
3911,last year,0.0,funny talk,0.0,israel,0.0,favor god,0.0,kneegas,0.0,ktvc traverse,0.0
3912,late,0.0,dale jones,0.0,honest,0.0,favor jobs,0.0,km mb,0.0,ktvc,0.0
3913,later,0.0,future president,0.0,home,0.0,favorite,0.0,km khomeini,0.0,korean,0.0
3914,latino,0.0,fâ,0.0,holy word,0.0,favre,0.0,km,0.0,keep us,0.0
3915,latinos,0.0,fâ ofâ,0.0,greta,0.0,favre show,0.0,kkk hunter,0.0,kenosha wi,0.0
3916,laugh,0.0,ga,0.0,guantanamo,0.0,everyone,0.0,kenosha,0.0,kenosha,0.0
3917,laundering,0.0,ga ga,0.0,grow,0.0,everybody human,0.0,kelly,0.0,kelly,0.0
3918,law enforcement,0.0,gabriel,0.0,group,0.0,economic depression,0.0,keith,0.0,keith,0.0
3919,law god,0.0,gabriel climb,0.0,ground,0.0,corona virus,0.0,keep year,0.0,keep year,0.0
3920,law order,0.0,gag,0.0,gross,0.0,corrupt democrat,0.0,j𝗢𝗘,0.0,keep weâ,0.0
3921,lawyer,0.0,gag gag,0.0,grey,0.0,elections ðÿ,0.0,justice corrupt,0.0,keep senate,0.0
3922,lake,0.0,gal,0.0,gretchen,0.0,electoral,0.0,justice,0.0,kneegas,0.0
3923,kumallah,0.0,dale,0.0,grese aka,0.0,electoral college,0.0,jump,0.0,keep keep,0.0
3924,keep keep,0.0,game,0.0,greatest president,0.0,electoral november,0.0,judge,0.0,keep job,0.0
3925,kentucky,0.0,gang,0.0,grese,0.0,corridor,0.0,juan,0.0,keep great,0.0
3926,kill different,0.0,gar,0.0,greeting germany,0.0,correctly,0.0,jr 2024,0.0,keep freedom,0.0
3927,kill,0.0,gar gar,0.0,greeting,0.0,electricity,0.0,jr,0.0,keep,0.0
3928,kids,0.0,gar vaccine,0.0,green new,0.0,electricity water,0.0,joy,0.0,kayleigh,0.0
3929,kick whitmer,0.0,daddy,0.0,green,0.0,eliminate,0.0,joseph,0.0,kentucky,0.0
3930,khomeini mullahs,0.0,garcia,0.0,greedy donâ,0.0,correct,0.0,jones,0.0,khomeini,0.0
3931,khomeini,0.0,garden,0.0,greedy,0.0,eloquent,0.0,joke,0.0,khomeini mullahs,0.0
3932,kenosha wi,0.0,gary,0.0,guarantee,0.0,email,0.0,join us,0.0,kids,0.0
3933,ktvc traverse,0.0,damn swamp,0.0,guess,0.0,election sure,0.0,join lincoln,0.0,kill,0.0
3934,kenosha,0.0,danca,0.0,guide,0.0,emergency,0.0,join,0.0,kill different,0.0
3935,kelly,0.0,danca danca,0.0,guide protect,0.0,emoji,0.0,j𝗢𝗘 𝐖𝗘,0.0,killed,0.0
3936,keith,0.0,freeze,0.0,halen,0.0,emperor,0.0,j𝗢𝗘 𝗕𝗔𝗡𝗗𝗜𝗗𝗢,0.0,killed injured,0.0
3937,keep year,0.0,freedom depend,0.0,hair,0.0,emperor reeeeee,0.0,kag peace,0.0,kim,0.0
3938,keep weâ,0.0,freedom freedom,0.0,hahahaha,0.0,empty,0.0,keep freedom,0.0,kim clement,0.0
3939,keep us,0.0,freedom maga,0.0,hahaha,0.0,corona,0.0,keep weâ,0.0,kind donation,0.0
3940,killed,0.0,freedom president,0.0,haha,0.0,endorsement,0.0,keep us,0.0,king,0.0
3941,killed injured,0.0,freedom prosperity,0.0,hack,0.0,corn cob,0.0,keep senate,0.0,kingdom,0.0
3942,kim,0.0,freedom religion,0.0,ha,0.0,energy,0.0,keep keep,0.0,kjv,0.0
3943,kim clement,0.0,freedom âœ,0.0,guy order,0.0,energy independence,0.0,keep job,0.0,km,0.0
3944,kind,0.0,freedom ðÿ,0.0,guy good,0.0,enforce,0.0,keep great,0.0,km khomeini,0.0
3945,kind donation,0.0,freedoms,0.0,guy,0.0,enforce law,0.0,keep,0.0,km mb,0.0
3946,kingdom,0.0,dangerous,0.0,guns country,0.0,corrupt demonrats,0.0,kaka,0.0,law god,0.0
3947,kjv,0.0,dang,0.0,guns,0.0,election result,0.0,kayleigh,0.0,law order,0.0
3948,kkk,0.0,french,0.0,gun pro,0.0,england,0.0,karen pence,0.0,lawyer,0.0
3949,kkk hunter,0.0,full shit,0.0,gun,0.0,elbowcough bismillah,0.0,karen,0.0,like donald,0.0
3950,km,0.0,dancing,0.0,guillotine,0.0,economic prosperity,0.0,kammy,0.0,like like,0.0
3951,km khomeini,0.0,fresh,0.0,greatness,0.0,corrupted enterprise,0.0,kameltoe,0.0,like life,0.0
3952,km mb,0.0,dancin greatest,0.0,greatest ever,0.0,ed,0.0,2028 pence,0.0,like john,0.0
3953,kneegas,0.0,dancin,0.0,holy,0.0,eddie,0.0,iran,0.0,like hit,0.0
3954,korea,0.0,dance sing,0.0,grand rapids,0.0,eddie van,0.0,iq,0.0,like guy,0.0
3955,korean,0.0,dance dance,0.0,grayling,0.0,educate,0.0,involve,0.0,like electricity,0.0
3956,ktvc,0.0,fu,0.0,grave,0.0,eh,0.0,hispanics,0.0,like button,0.0
3957,lawâš,0.0,fuel,0.0,grateful,0.0,either,0.0,hip,0.0,lied,0.0
3958,lawâš order,0.0,dance,0.0,grass,0.0,el,0.0,hillary lock,0.0,light,0.0
3959,le,0.0,full malarkey,0.0,granted red,0.0,elbowbump,0.0,hillary,0.0,lifetime,0.0
3960,like donald,0.0,full screen,0.0,granted,0.0,elbowbump elbowbump,0.0,hill,0.0,life stake,0.0
3961,like mike,0.0,footwork country,0.0,grande,0.0,elbowcough,0.0,hide basement,0.0,life pro,0.0
3962,like life,0.0,debate,0.0,grand,0.0,elbowcough elbowcough,0.0,hi,0.0,life liberty,0.0
3963,like john,0.0,fair,0.0,greatest,0.0,election night,0.0,heâ,0.0,life depend,0.0
3964,like hit,0.0,fast texas,0.0,grace,0.0,elbowcough goodvibes,0.0,hey,0.0,like mike,0.0
3965,like guy,0.0,democrats blm,0.0,grab,0.0,elbowcough thanksdoc,0.0,hes,0.0,like please,0.0
3966,like electricity,0.0,father give,0.0,govt,0.0,elbowcough wherd,0.0,hero,0.0,like president,0.0
3967,like button,0.0,father god,0.0,governor,0.0,corrupted,0.0,help us,0.0,like share,0.0
3968,lead,0.0,father warn,0.0,government,0.0,corrupt swamp,0.0,help president,0.0,like stream,0.0
3969,light,0.0,fauci,0.0,gov,0.0,elect john,0.0,help dismantle,0.0,like subscribe,0.0
3970,lifetime,0.0,democrats afraid,0.0,got,0.0,corrupt sleepy,0.0,hello,0.0,like trix,0.0
3971,life stake,0.0,favor god,0.0,great,0.0,elect president,0.0,hell yeah,0.0,like ðÿ,0.0
3972,life pro,0.0,democrat run,0.0,great _rsbnusa2,0.0,elect tomorrow,0.0,hispanic,0.0,likes,0.0
3973,life matter,0.0,favorite,0.0,great american,0.0,corrupt medium,0.0,history,0.0,likes likes,0.0
3974,life liberty,0.0,favre,0.0,great country,0.0,election day,0.0,invite,0.0,likeðÿ,0.0
3975,like please,0.0,favre show,0.0,great year,0.0,election judge,0.0,hit,0.0,likeðÿ trumpðÿ,0.0
3976,like president,0.0,fbi,0.0,great vp,0.0,enforcement,0.0,hope demonratz,0.0,lil,0.0
3977,like share,0.0,democracy,0.0,great vice,0.0,england love,0.0,hope,0.0,lincoln,0.0
3978,like stream,0.0,federal,0.0,great speech,0.0,everybody,0.0,hoo,0.0,lincoln club,0.0
3979,like subscribe,0.0,deliver,0.0,great speaker,0.0,ever god,0.0,honest,0.0,line,0.0
3980,like trix,0.0,feel,0.0,great red,0.0,et,0.0,home,0.0,line preparation,0.0
3981,like ðÿ,0.0,feel bad,0.0,great president,0.0,etc,0.0,holy word,0.0,lied spy,0.0
3982,likes,0.0,feel like,0.0,great nation,0.0,etc people,0.0,hollywood,0.0,lie lie,0.0
3983,likes likes,0.0,delirious,0.0,great mega,0.0,eternal,0.0,hollyweird,0.0,lawâš,0.0
3984,likeðÿ,0.0,fellow,0.0,great man,0.0,eu,0.0,holland,0.0,lebanese,0.0
3985,likeðÿ trumpðÿ,0.0,fellow patriot,0.0,great leader,0.0,europe,0.0,hole,0.0,let gooooooo,0.0
3986,lincoln,0.0,felony,0.0,great lakes,0.0,europe canada,0.0,hold,0.0,let fly,0.0
3987,lincoln club,0.0,fema,0.0,great job,0.0,convention,0.0,hoax round,0.0,less,0.0
3988,line preparation,0.0,fema camp,0.0,great jediðÿ,0.0,even speak,0.0,ho,0.0,leg,0.0
3989,link,0.0,fiden,0.0,great jedi,0.0,even win,0.0,hitlary,0.0,lefty,0.0
3990,lion,0.0,fat,0.0,haley,0.0,evening,0.0,hit like,0.0,lebanese christian,0.0
3991,list,0.0,fast,0.0,half,0.0,control youtube,0.0,hell fire,0.0,leavenworth,0.0
3992,life depend,0.0,food,0.0,halfway,0.0,ever like,0.0,hell,0.0,lid,0.0
3993,lie lie,0.0,democrats founding,0.0,hes,0.0,essential liberty,0.0,heels way,0.0,least crime,0.0
3994,libtard,0.0,fair election,0.0,high,0.0,ever love,0.0,heels,0.0,least,0.0
3995,let michigan,0.0,faith,0.0,hiden,0.0,ever maga,0.0,hastala,0.0,learn,0.0
3996,least crime,0.0,faith american,0.0,hide basement,0.0,ever ðÿ,0.0,hardworking,0.0,lead,0.0
3997,leavenworth,0.0,faith god,0.0,hide,0.0,everlasting,0.0,hard working,0.0,le,0.0
3998,lebanese,0.0,demonstrative appeal,0.0,hi,0.0,continue,0.0,hard work,0.0,lawâš order,0.0
3999,lebanese christian,0.0,fake medium,0.0,heâ,0.0,every count,0.0,hard,0.0,let maga,0.0
4000,lefty,0.0,demonstrative,0.0,hey,0.0,content,0.0,happy thanksgiving,0.0,let medium,0.0
4001,leg,0.0,fake poll,0.0,hero,0.0,every democrat,0.0,happy,0.0,let michigan,0.0
4002,legend,0.0,fakebook,0.0,halfway across,0.0,every rally,0.0,happiness,0.0,let president,0.0
4003,less,0.0,demonratz cheat,0.0,help us,0.0,every single,0.0,happen,0.0,let red,0.0
4004,let fly,0.0,demonratz,0.0,help president,0.0,every state,0.0,hang nazi,0.0,let take,0.0
4005,let friend,0.0,demoncrat,0.0,help dismantle,0.0,contact,0.0,230,0.0,let win,0.0
4006,let gooooooo,0.0,family banned,0.0,help,0.0,cook,0.0,handsome,0.0,letter,0.0
4007,let happen,0.0,family crime,0.0,hello,0.0,essential,0.0,handle,0.0,letâ,0.0
4008,let maga,0.0,family face,0.0,hell yeah,0.0,english,0.0,hand,0.0,lewis,0.0
4009,let medium,0.0,family glorious,0.0,hell fire,0.0,environment care,0.0,hampshire,0.0,lgbtq,0.0
4010,let president,0.0,family joke,0.0,high school,0.0,enjoy,0.0,hastala vista,0.0,lib,0.0
4011,libs,0.0,demon,0.0,hill,0.0,enroute,0.0,hat,0.0,liberate,0.0
4012,let red,0.0,fan,0.0,hillary,0.0,enroute ktvc,0.0,22 13,0.0,liberty,0.0
4013,let take,0.0,fantastic,0.0,hillary lock,0.0,enslave,0.0,healthcare,0.0,liberty freedom,0.0
4014,let win,0.0,democrats steal,0.0,hollywood,0.0,ensure,0.0,heck,0.0,liberty purchase,0.0
4015,letter,0.0,democrats red,0.0,hollyweird,0.0,enter,0.0,heaven,0.0,libs,0.0
4016,letâ,0.0,democrats party,0.0,holland,0.0,enter us,0.0,heart,0.0,karen pence,0.0
4017,lewis,0.0,farmer,0.0,hole,0.0,enterprise,0.0,hearing,0.0,karen,0.0
4018,lgbtq,0.0,democrats lie,0.0,hold,0.0,enthusiasm,0.0,hear prayer,0.0,kammy,0.0
4019,liar marxist,0.0,delaware,0.0,hoax round,0.0,corinthians,0.0,hear,0.0,instagram,0.0
4020,liberals,0.0,defunde,0.0,hoax,0.0,entire world,0.0,health,0.0,internet,0.0
4021,liberals cry,0.0,fight fight,0.0,ho,0.0,environment,0.0,hater,0.0,intelligence,0.0
4022,liberate,0.0,fight freedom,0.0,hitlary,0.0,environmental,0.0,heal,0.0,integrity drain,0.0
4023,liberty,0.0,flint,0.0,hit like,0.0,especially,0.0,heads,0.0,integrity,0.0
4024,liberty freedom,0.0,flip california,0.0,hit,0.0,envy,0.0,22,0.0,insult,0.0
4025,liberty purchase,0.0,flip flop,0.0,history,0.0,epic,0.0,hawaii,0.0,instead,0.0
4026,keep senate,0.0,flip red,0.0,hispanics,0.0,core,0.0,hatred,0.0,inspire,0.0
4027,keep job,0.0,flipping,0.0,hispanic,0.0,cop dead,0.0,haters,0.0,india,0.0
4028,little,0.0,flipping red,0.0,hip,0.0,cop,0.0,hope win,0.0,insane,0.0
4029,iran,0.0,decline,0.0,heels way,0.0,equal,0.0,horrible,0.0,innocent,0.0
4030,islam,0.0,flop,0.0,heels,0.0,equality,0.0,horse,0.0,injustice put,0.0
4031,isis,0.0,florida,0.0,heck,0.0,cool,0.0,2040,0.0,injustice,0.0
4032,irma grese,0.0,florida love,0.0,hardworking,0.0,er,0.0,industry,0.0,injured,0.0
4033,irma,0.0,florida red,0.0,hard work,0.0,cookie,0.0,indiana pence,0.0,indiana pence,0.0
4034,irish,0.0,flow,0.0,hard,0.0,escape,0.0,indiana,0.0,intimidate,0.0
4035,ireland,0.0,declare,0.0,happy thanksgiving,0.0,escort,0.0,india,0.0,intimidate new,0.0
4036,iq,0.0,flush,0.0,happy,0.0,ignorance,0.0,independent,0.0,invite,0.0
4037,integrity drain,0.0,fly,0.0,happiness,0.0,carefree observatory,0.0,independence,0.0,involve,0.0
4038,involve,0.0,fly night,0.0,happen,0.0,pray pray,0.0,incredible,0.0,iran,0.0
4039,invite,0.0,flynn,0.0,hang nazi,0.0,ongoing hostage,0.0,increase,0.0,irish,0.0
4040,intimidate new,0.0,decision,0.0,hang,0.0,blue live,0.0,incoming,0.0,irma,0.0
4041,intimidate,0.0,focus,0.0,handsome,0.0,nee,0.0,include,0.0,irma grese,0.0
4042,internet,0.0,fold,0.0,handle,0.0,nee talk,0.0,impressive,0.0,iron,0.0
4043,intelligent,0.0,fold chair,0.0,hand,0.0,neitherliberty,0.0,impossible,0.0,isis,0.0
4044,islamic,0.0,decide,0.0,hampshire,0.0,neitherliberty safety,0.0,important election,0.0,islamic teror,0.0
4045,islamic teror,0.0,deception,0.0,hammer scorecard,0.0,netherlands,0.0,important,0.0,islamic terror,0.0
4046,islamic terror,0.0,deceiver,0.0,hammer,0.0,netherlands hope,0.0,impeach,0.0,island,0.0
4047,islamic terrorism,0.0,deceive,0.0,hallelujah,0.0,netherlands thanksdoc,0.0,information,0.0,israel,0.0
4048,island,0.0,flesh,0.0,hard working,0.0,blue line,0.0,injured,0.0,issue,0.0
4049,israel,0.0,fl,0.0,hastala,0.0,network thank,0.0,injustice,0.0,italy,0.0
4050,issue,0.0,fk,0.0,heaven,0.0,nevada,0.0,integrity drain,0.0,itâ,0.0
4051,italy,0.0,finger,0.0,hastala vista,0.0,blue life,0.0,2032,0.0,indiana,0.0
4052,itâ,0.0,fight hard,0.0,heart,0.0,new deal,0.0,intimidate new,0.0,independent,0.0
4053,iâ,0.0,fighter,0.0,hearing,0.0,new hampshire,0.0,intimidate,0.0,james,0.0
4054,james,0.0,fighting,0.0,hear prayer,0.0,new jersey,0.0,internet,0.0,huge massive,0.0
4055,james 2024,0.0,fights,0.0,hear,0.0,new member,0.0,intelligent,0.0,hyena auschwitz,0.0
4056,james amazing,0.0,filipino,0.0,healthcare,0.0,new mexico,0.0,intelligence,0.0,hyena,0.0
4057,james awesome,0.0,filipino americans,0.0,health,0.0,blow,0.0,integrity,0.0,hurricane,0.0
4058,james good,0.0,defund police,0.0,heal,0.0,new york,0.0,injustice put,0.0,hunter elbowcough,0.0
4059,james great,0.0,filthy,0.0,heads,0.0,blood,0.0,insult,0.0,hungry,0.0
4060,james let,0.0,final,0.0,head,0.0,news medium,0.0,instead,0.0,huge red,0.0
4061,intelligence,0.0,definition,0.0,hawaii,0.0,block,0.0,instagram,0.0,huge crowd,0.0
4062,integrity,0.0,fine,0.0,hatred,0.0,blm fake,0.0,inspire,0.0,independence,0.0
4063,keep great,0.0,finish,0.0,haters,0.0,next president,0.0,insane,0.0,huge,0.0
4064,immigrant,0.0,fix,0.0,hater,0.0,next rally,0.0,2036,0.0,https youtu,0.0
4065,include,0.0,finished,0.0,hate,0.0,next week,0.0,immigrant,0.0,https www,0.0
4066,impressive,0.0,fipa,0.0,hat,0.0,next year,0.0,illuminati,0.0,https,0.0
4067,impossible,0.0,defend,0.0,jo,0.0,nd,0.0,hospital,0.0,house senate,0.0
4068,important election,0.0,fire fauci,0.0,job rsbn,0.0,nc,0.0,illinois,0.0,house red,0.0
4069,important,0.0,fire repent,0.0,donald best,0.0,blue lives,0.0,huge crowd,0.0,ibew,0.0
4070,impeach,0.0,firefighter,0.0,link,0.0,mâ,0.0,huge,0.0,ice,0.0
4071,imagine,0.0,defeat,0.0,little people,0.0,boom boom,0.0,https youtu,0.0,ice cream,0.0
4072,insult,0.0,firsthand,0.0,little girl,0.0,much love,0.0,https www,0.0,idea,0.0
4073,illuminati,0.0,firsthand destructive,0.0,little,0.0,mullahs,0.0,https,0.0,ignorance,0.0
4074,illinois,0.0,fist,0.0,literally,0.0,multiple,0.0,house senate,0.0,ignore,0.0
4075,ignore,0.0,fit,0.0,listen,0.0,murder,0.0,house red,0.0,illuminati,0.0
4076,ignorant,0.0,joy,0.0,list,0.0,music,0.0,house government,0.0,immigrant,0.0
4077,idea,0.0,jr 2024,0.0,lion,0.0,muslim,0.0,hour ago,0.0,impeach,0.0
4078,ice cream,0.0,protect,0.0,line preparation,0.0,muslim brotherhood,0.0,hour,0.0,important,0.0
4079,incoming,0.0,california pence,0.0,like ðÿ,0.0,boom,0.0,hot dog,0.0,important election,0.0
4080,increase,0.0,open illinois,0.0,line,0.0,must flow,0.0,hot,0.0,impossible,0.0
4081,incredible,0.0,operation,0.0,lincoln club,0.0,boo boo,0.0,hostage situation,0.0,impressive,0.0
4082,independence,0.0,operation hammer,0.0,lincoln,0.0,must win,0.0,hostage,0.0,include,0.0
4083,independent,0.0,operation scorecard,0.0,lil,0.0,mâ pâ,0.0,host,0.0,incoming,0.0
4084,india,0.0,opportunity,0.0,likeðÿ trumpðÿ,0.0,navy,0.0,huge massive,0.0,increase,0.0
4085,indiana,0.0,orange,0.0,likeðÿ,0.0,mðÿ,0.0,huge red,0.0,incredible,0.0
4086,indiana pence,0.0,orange man,0.0,likes likes,0.0,mðÿ œpâ,0.0,huh,0.0,iâ,0.0
4087,information,0.0,california loves,0.0,little temporary,0.0,boo,0.0,ibew,0.0,james 2024,0.0
4088,injured,0.0,order 2o2o,0.0,live,0.0,naked,0.0,ignore,0.0,kameltoe,0.0
4089,injustice,0.0,order god,0.0,live loudly,0.0,naked cannon,0.0,ignorance,0.0,jobs,0.0
4090,injustice put,0.0,california latinos,0.0,live matter,0.0,bone,0.0,idiot,0.0,join lincoln,0.0
4091,innocent,0.0,oregon,0.0,long,0.0,name jesus,0.0,idea,0.0,join,0.0
4092,insane,0.0,org,0.0,lol,0.0,name lord,0.0,ice cream,0.0,johnny,0.0
4093,inspire,0.0,organization,0.0,lockdowns,0.0,nasty,0.0,ice,0.0,john james,0.0
4094,instagram,0.0,osama,0.0,lockdown,0.0,bomb,0.0,hyena auschwitz,0.0,john,0.0
4095,instead,0.0,otherwise,0.0,lock whitmer,0.0,nation god,0.0,hungry,0.0,jobs jobs,0.0
4096,james man,0.0,california flipping,0.0,lock lock,0.0,bolsonaro,0.0,hyena,0.0,job rsbn,0.0
4097,james mi,0.0,overturn,0.0,lock hillary,0.0,nice,0.0,husband,0.0,jfk jr,0.0
4098,james michigan,0.0,overwhelming,0.0,lock,0.0,nice surprise,0.0,hurt,0.0,jo,0.0
4099,john james,0.0,owen,0.0,location,0.0,blm catch,0.0,hurricane,0.0,jj,0.0
4100,joseph,0.0,owens,0.0,load,0.0,bless people,0.0,hunter elbowcough,0.0,jinping,0.0
4101,jones,0.0,owens 2024,0.0,lmao,0.0,nwo,0.0,hunter crack,0.0,jim crow,0.0
4102,join us,0.0,california flip,0.0,living huge,0.0,ny,0.0,lame,0.0,jim,0.0
4103,join lincoln,0.0,owner,0.0,living,0.0,nyc,0.0,land free,0.0,jihad dothefive,0.0
4104,join,0.0,california firsthand,0.0,lives matter,0.0,oath,0.0,hammer,0.0,join us,0.0
4105,johnny,0.0,open border,0.0,lives,0.0,bless united,0.0,macho,0.0,jones,0.0
4106,joes,0.0,oops,0.0,likes,0.0,observatory,0.0,mac,0.0,joseph,0.0
4107,james president,0.0,pa today,0.0,like trix,0.0,observatory pesident,0.0,000 people,0.0,joy,0.0
4108,jobs jobs,0.0,ontario,0.0,long live,0.0,bless thank,0.0,lucky,0.0,jr,0.0
4109,jobs,0.0,oath,0.0,lid,0.0,bless rsbn,0.0,luck,0.0,jr 2024,0.0
4110,job rsbn,0.0,call people,0.0,life liberty,0.0,bless protect,0.0,low tern,0.0,juan,0.0
4111,jo,0.0,observatory,0.0,life depend,0.0,ofâ,0.0,low taxi,0.0,judge,0.0
4112,jj,0.0,observatory pesident,0.0,life,0.0,og,0.0,low,0.0,jump,0.0
4113,jim crow,0.0,call election,0.0,lied spy,0.0,oh god,0.0,loves president,0.0,justice,0.0
4114,joy,0.0,californians,0.0,lied,0.0,bless vice,0.0,loves,0.0,justice corrupt,0.0
4115,jr 2024,0.0,official,0.0,lie lie,0.0,oh yeah,0.0,lover,0.0,j𝗢𝗘,0.0
4116,juan,0.0,ofâ,0.0,lie,0.0,ohio,0.0,loved,0.0,j𝗢𝗘 𝐖𝗘,0.0
4117,judge,0.0,og,0.0,libtards,0.0,ohio love,0.0,love ðÿ,0.0,j𝗢𝗘 𝗕𝗔𝗡𝗗𝗜𝗗𝗢,0.0
4118,jump,0.0,oh,0.0,like subscribe,0.0,bless pence,0.0,love vp,0.0,kag peace,0.0
4119,justice,0.0,oh god,0.0,libtard,0.0,bless mr,0.0,love vice,0.0,kaka,0.0
4120,justice corrupt,0.0,oh yeah,0.0,libs,0.0,ok,0.0,love trumpâ,0.0,kamel,0.0
4121,j𝗢𝗘,0.0,ohio,0.0,liberty purchase,0.0,oklahoma,0.0,machine,0.0,jihad,0.0
4122,j𝗢𝗘 𝐖𝗘,0.0,ohio love,0.0,liberty freedom,0.0,bless mike,0.0,mad,0.0,jfk,0.0
4123,j𝗢𝗘 𝗕𝗔𝗡𝗗𝗜𝗗𝗢,0.0,californian today,0.0,liberty,0.0,old man,0.0,magaðÿÿ,0.0,james amazing,0.0
4124,kag peace,0.0,oil industry,0.0,liberate,0.0,omar,0.0,maga country,0.0,james president,0.0
4125,kaka,0.0,ok,0.0,liberals cry,0.0,omg,0.0,magaðÿ,0.0,jamesâœ,0.0
4126,kammy,0.0,oklahoma,0.0,life matter,0.0,onetsy,0.0,magat meltdown,0.0,james us,0.0
4127,karen,0.0,californian love,0.0,life pro,0.0,nut,0.0,magat,0.0,james tomorrow,0.0
4128,karen pence,0.0,old man,0.0,life stake,0.0,bless vp,0.0,magaforever,0.0,james senateðÿ,0.0
4129,kayleigh,0.0,californian,0.0,lifetime,0.0,nightmare,0.0,magaa,0.0,james senate,0.0
4130,keep freedom,0.0,california red,0.0,like stream,0.0,north korea,0.0,maga2020,0.0,james rocks,0.0
4131,jim,0.0,onetsy,0.0,like share,0.0,nj,0.0,maga ðÿ,0.0,james michigan,0.0
4132,jill,0.0,ongoing,0.0,like president,0.0,nobel,0.0,maga ymca,0.0,jews,0.0
4133,jihad dothefive,0.0,ongoing hostage,0.0,like please,0.0,nobel peace,0.0,maga trifecta,0.0,james mi,0.0
4134,jeremiah,0.0,pa,0.0,like mike,0.0,blm blm,0.0,maga red,0.0,james man,0.0
4135,james rocks,0.0,pack,0.0,like like,0.0,noem,0.0,maga pence,0.0,james let,0.0
4136,james senate,0.0,pence awesome,0.0,like life,0.0,nominate,0.0,maga midnight,0.0,james great,0.0
4137,james senateðÿ,0.0,patient,0.0,like john,0.0,non,0.0,maga maga,0.0,james good,0.0
4138,james tomorrow,0.0,patreon com,0.0,like hit,0.0,blessing wisdom,0.0,maga love,0.0,james awesome,0.0
4139,james us,0.0,cabal,0.0,like guy,0.0,nope,0.0,maga kag,0.0,jamesâœ ðÿ,0.0
4140,jamesâœ,0.0,patriot ðÿ,0.0,like electricity,0.0,normal,0.0,love trump2020,0.0,japan,0.0
4141,jamesâœ ðÿ,0.0,ca red,0.0,like donald,0.0,north,0.0,love thank,0.0,jedi,0.0
4142,japan,0.0,patriots god,0.0,like button,0.0,north carolina,0.0,love song,0.0,jedi republic,0.0
4143,jean,0.0,patriots red,0.0,like,0.0,northcarolina,0.0,love show,0.0,jedi right,0.0
4144,jedi,0.0,patriots show,0.0,light,0.0,bless ðÿ,0.0,love god,0.0,jediðÿ,0.0
4145,jedi republic,0.0,patriots soapbox,0.0,long line,0.0,northern,0.0,love freedom,0.0,jediðÿ µï,0.0
4146,jedi right,0.0,paul,0.0,long time,0.0,northern michigan,0.0,love fellow,0.0,jeremiah,0.0
4147,jediðÿ,0.0,paul 2024,0.0,jobs,0.0,norway,0.0,love family,0.0,jeremiah 29,0.0
4148,jediðÿ µï,0.0,ca nt,0.0,love song,0.0,blessing,0.0,love donald,0.0,jersey,0.0
4149,jeremiah 29,0.0,pay taxi,0.0,loved,0.0,notice,0.0,love country,0.0,jersey president,0.0
4150,jihad,0.0,ca,0.0,love ðÿ,0.0,nov,0.0,love canada,0.0,jesus king,0.0
4151,jersey,0.0,peace earth,0.0,love vp,0.0,nov 3rd,0.0,love best,0.0,jesus lord,0.0
4152,jersey president,0.0,peace peace,0.0,love vice,0.0,blessed,0.0,love american,0.0,jesus love,0.0
4153,jesus,0.0,peace strength,0.0,love trumpâ,0.0,november 3rd,0.0,loudly within,0.0,jesus name,0.0
4154,jesus christ,0.0,peaceful,0.0,love trump2020,0.0,nt,0.0,loudly,0.0,jesus save,0.0
4155,jesus great,0.0,c32a 90016,0.0,love thank,0.0,ntd,0.0,loud,0.0,jew,0.0
4156,jesus king,0.0,c32a,0.0,love show,0.0,nuke,0.0,lot malarkey,0.0,link,0.0
4157,jesus lord,0.0,byedone,0.0,love netherlands,0.0,msm tech,0.0,lot,0.0,list,0.0
